flux.name,year,LULC,climate,obs.baseline,obs,PCR.mean,PCR.sd,change.overall.mean,change.overall.sd,change.climate.mean,change.climate.sd,change.LULC.mean,change.LULC.sd,change.overall.min,change.overall.max,change.climate.min,change.climate.max,change.LULC.min,change.LULC.max,avg.obs,avg.PCR.mean,avg.PCR.sd,avg.change.overall.mean,avg.change.overall.sd,avg.change.climate.mean,avg.change.climate.sd,avg.change.LULC.mean,avg.change.LULC.sd,avg.change.overall.min,avg.change.overall.max,avg.change.climate.min,avg.change.climate.max,avg.change.LULC.min,avg.change.LULC.max,change.overall.mean.prc,change.overall.sd.prc,change.overall.min.prc,change.overall.max.prc,avg.change.overall.mean.prc,avg.change.overall.sd.prc,avg.change.overall.min.prc,avg.change.overall.max.prc,change.LULC.mean.prc,change.LULC.sd.prc,change.LULC.min.prc,change.LULC.max.prc,avg.change.LULC.mean.prc,avg.change.LULC.sd.prc,avg.change.LULC.min.prc,avg.change.LULC.max.prc,change.climate.mean.prc,change.climate.sd.prc,change.climate.min.prc,change.climate.max.prc,avg.change.climate.mean.prc,avg.change.climate.sd.prc,avg.change.climate.min.prc,avg.change.climate.max.prc
aet,1975,AI,AI,403.703318741208,431.903125953751,431.243211860283,9.34591784657241,28.1998072125431,0,27.5398931190744,9.34591784657241,0.659914093468702,9.34591784657241,28.1998072125431,28.1998072125431,18.193975272502,36.8858109656468,-8.68600375310371,10.0058319400411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98528000722739,0,6.98528000722739,6.98528000722739,NA,NA,NA,NA,0.163465114809159,2.31504607782617,-2.15158096301701,2.47851119263533,NA,NA,NA,NA,6.82181489241823,2.31504607782617,4.50676881459206,9.1368609702444,NA,NA,NA,NA
aet,1976,AI,AI,403.703318741208,407.766961362966,394.7328788743,10.3135316677519,4.06364262175759,0,-8.97043986690876,10.3135316677519,13.0340824886664,10.3135316677519,4.06364262175759,4.06364262175759,-19.2839715346607,1.34309180084314,2.72055082091446,23.3476141564183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.006591334059,0,1.006591334059,1.006591334059,NA,NA,NA,NA,3.22862901630536,2.55473046392352,0.673898552381843,5.78335948022887,NA,NA,NA,NA,-2.22203768224636,2.55473046392352,-4.77676814616987,0.332692781677159,NA,NA,NA,NA
aet,1977,AI,AI,403.703318741208,425.866713761704,431.749819609656,3.79820096264801,22.1633950204953,0,28.0465008684478,3.79820096264801,-5.88310584795242,3.79820096264801,22.1633950204953,22.1633950204953,24.2482999057997,31.8447018310958,-9.68130681060043,-2.08490488530441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49002051546251,0,5.49002051546251,5.49002051546251,NA,NA,NA,NA,-1.45728448958423,0.940839667727087,-2.39812415731132,-0.516444821857144,NA,NA,NA,NA,6.94730500504674,0.940839667727087,6.00646533731965,7.88814467277383,NA,NA,NA,NA
aet,1978,AI,AI,403.703318741208,418.984603013561,428.874730397244,3.71673883667624,15.2812842723527,0,25.1714116560361,3.71673883667624,-9.8901273836835,3.71673883667624,15.2812842723527,15.2812842723527,21.4546728193599,28.8881504927124,-13.6068662203597,-6.17338854700725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78527586050107,0,3.78527586050107,3.78527586050107,NA,NA,NA,NA,-2.4498504036385,0.920660956730663,-3.37051136036916,-1.52918944690783,NA,NA,NA,NA,6.23512626413957,0.920660956730663,5.3144653074089,7.15578722087023,NA,NA,NA,NA
aet,1979,AI,AI,403.703318741208,375.577516234205,380.50594960512,4.08745583793563,-28.1258025070032,0,-23.1973691360882,4.08745583793563,-4.92843337091502,4.08745583793563,-28.1258025070032,-28.1258025070032,-27.2848249740239,-19.1099132981526,-9.01588920885065,-0.840977532979393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.96694854892514,0,-6.96694854892514,-6.96694854892514,NA,NA,NA,NA,-1.22080576059727,1.01249002626007,-2.23329578685734,-0.208315734337199,NA,NA,NA,NA,-5.74614278832787,1.01249002626007,-6.75863281458794,-4.7336527620678,NA,NA,NA,NA
aet,1980,AI,AI,403.703318741208,384.172432887813,417.404227936417,23.270478056542,-19.5308858533954,0,13.7009091952087,23.270478056542,-33.231795048604,23.270478056542,-19.5308858533954,-19.5308858533954,-9.56956886133334,36.9713872517507,-56.502273105146,-9.96131699206204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.83793046693172,0,-4.83793046693172,-4.83793046693172,NA,NA,NA,NA,-8.2317368983303,5.76425235469997,-13.9959892530303,-2.46748454363034,NA,NA,NA,NA,3.39380643139859,5.76425235469997,-2.37044592330138,9.15805878609855,NA,NA,NA,NA
aet,1981,AI,AI,403.703318741208,429.709320970324,419.419755977312,4.61946977304606,26.0060022291159,0,15.7164372361035,4.61946977304606,10.2895649930124,4.61946977304606,26.0060022291159,26.0060022291159,11.0969674630574,20.3359070091495,5.67009521996635,14.9090347660585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4418599059838,0,6.4418599059838,6.4418599059838,NA,NA,NA,NA,2.54879375901501,1.14427342025577,1.40452033875925,3.69306717927078,NA,NA,NA,NA,3.89306614696879,1.14427342025577,2.74879272671302,5.03733956722456,NA,NA,NA,NA
aet,1982,AI,AI,403.703318741208,448.609876281042,440.359247289615,5.3275689013034,44.9065575398341,0,36.6559285484072,5.3275689013034,8.25062899142687,5.3275689013034,44.9065575398341,44.9065575398341,31.3283596471038,41.9834974497106,2.92306009012347,13.5781978927303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1236533006114,0,11.1236533006114,11.1236533006114,NA,NA,NA,NA,2.04373573572624,1.31967428900891,0.72406144671733,3.36341002473515,NA,NA,NA,NA,9.07991756488514,1.31967428900891,7.76024327587623,10.399591853894,NA,NA,NA,NA
aet,1983,AI,AI,403.703318741208,464.474710352242,447.88122321046,4.60116998405899,60.7713916110336,0,44.1779044692514,4.60116998405899,16.5934871417822,4.60116998405899,60.7713916110336,60.7713916110336,39.5767344851925,48.7790744533104,11.9923171577232,21.1946571258412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0534783316931,0,15.0534783316931,15.0534783316931,NA,NA,NA,NA,4.1103172482016,1.13974044067954,2.97057680752206,5.25005768888114,NA,NA,NA,NA,10.9431610834915,1.13974044067954,9.80342064281193,12.082901524171,NA,NA,NA,NA
aet,1984,AI,AI,403.703318741208,372.773000389438,369.856915093657,5.44495865472245,-30.9303183517705,0,-33.846403647551,5.44495865472245,2.91608529578054,5.44495865472245,-30.9303183517705,-30.9303183517705,-39.2913623022735,-28.4014449928286,-2.52887335894191,8.36104395050299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.6616457967734,0,-7.6616457967734,-7.6616457967734,NA,NA,NA,NA,0.722333743718832,1.34875251253828,-0.626418768819444,2.07108625625711,NA,NA,NA,NA,-8.38397954049223,1.34875251253828,-9.7327320530305,-7.03522702795396,NA,NA,NA,NA
aet,1985,AI,AI,403.703318741208,423.367295027829,424.839100891425,5.59075201560027,19.6639762866207,0,21.1357821502172,5.59075201560027,-1.4718058635965,5.59075201560027,19.6639762866207,19.6639762866207,15.5450301346169,26.7265341658175,-7.06255787919678,4.11894615200377,416.655050566807,416.987914613226,7.28329477607794,12.9517318255985,0,13.284595872018,7.28329477607794,-0.332864046419495,7.28329477607794,12.9517318255985,12.9517318255985,6.00130109594008,20.567890648096,-7.61615882249744,6.95043072965845,4.87089785338777,0,4.87089785338777,4.87089785338777,3.20823020875416,0,3.20823020875416,3.20823020875416,-0.364576112028447,1.38486649875281,-1.74944261078126,1.02029038672436,-0.0824526405820498,1.8041206098548,-1.88657325043685,1.72166796927275,5.23547396541622,1.38486649875281,3.85060746666341,6.62034046416903,3.29068284933621,1.8041206098548,1.48656223948141,5.094803459191
aet,1986,AI,AI,403.703318741208,418.415868921188,420.6864030373,4.69396292432037,14.7125501799799,0,16.9830842960916,4.69396292432038,-2.27053411611171,4.69396292432038,14.7125501799799,14.7125501799799,12.2891213717712,21.677047220412,-6.96449704043208,2.42342880820867,415.428936291119,416.028204720228,6.86038978314594,11.725617549911,0,12.3248859790196,6.86038978314594,-0.599268429108623,6.86038978314594,11.725617549911,11.725617549911,5.46449619587365,19.1852757621655,-7.45965821225456,6.26112135403732,3.6443966390604,0,3.6443966390604,3.6443966390604,2.90451353892079,0,2.90451353892079,2.90451353892079,-0.562426418289422,1.16272586981863,-1.72515228810805,0.600299451529204,-0.148442779954648,1.69936422730866,-1.84780700726331,1.55092144735401,4.20682305734982,1.16272586981863,3.04409718753119,5.36954892716845,3.05295631887544,1.69936422730866,1.35359209156679,4.7523205461841
aet,1987,AI,AI,403.703318741208,427.290207273493,398.740044599006,7.11903162915079,23.5868885322849,0,-4.96327414220218,7.11903162915079,28.5501626744871,7.11903162915079,23.5868885322849,23.5868885322849,-12.082305771353,2.15575748694861,21.4311310453363,35.6691943036379,417.20377682844,416.392492513383,6.56998068872766,13.5004580872316,0,12.6891737721747,6.56998068872766,0.811284315056895,6.56998068872766,13.5004580872316,13.5004580872316,6.11919308344708,19.2591544609024,-5.75869637367076,7.38126500378455,5.84262933627383,0,5.84262933627383,5.84262933627383,3.34415335730396,0,3.34415335730396,3.34415335730396,7.07206538789665,1.76343153465984,5.30863385323681,8.83549692255649,0.200960526553651,1.62742796101196,-1.42646743445831,1.82838848756561,-1.22943605162282,1.76343153465984,-2.99286758628265,0.533995483037022,3.14319283075031,1.62742796101196,1.51576486973835,4.77062079176227
