STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,ACMH,ACSH,PSUN,TSUN,TAVG,TMAX,TMIN,AWND
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710102,0.00,9.0,0.0,50,60,76,414,-9999,31,9,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710103,0.60,9.0,8.3,100,100,0,0,-9999,33,12,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710104,0.36,18.0,3.6,60,90,18,102,-9999,36,4,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710105,0.00,17.0,0.0,10,10,100,546,-9999,4,-10,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710106,0.00,17.0,0.0,0,0,100,546,-9999,2,-15,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710107,0.00,17.0,0.0,0,0,100,552,-9999,7,-16,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710108,0.00,17.0,0.0,40,30,86,474,-9999,18,-23,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710109,0.00,17.0,0.2,100,100,0,0,-9999,28,14,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710110,0.00,17.0,0.0,60,40,88,486,-9999,27,11,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710111,0.00,17.0,0.0,80,80,38,216,-9999,21,8,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710112,0.00,17.0,0.0,100,100,0,0,-9999,15,7,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710113,0.02,17.0,0.0,100,100,0,0,-9999,28,14,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710114,0.00,17.0,0.0,60,50,59,330,-9999,28,0,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710115,0.00,17.0,0.0,20,0,100,564,-9999,12,-5,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710116,0.16,17.0,4.7,100,100,0,0,-9999,9,-5,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710117,0.00,21.0,0.0,40,20,88,498,-9999,9,-22,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710118,0.00,20.0,0.0,20,0,100,564,-9999,13,-26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710119,0.00,19.0,0.0,0,0,100,570,-9999,14,-16,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710120,0.00,19.0,0.0,80,100,0,0,-9999,28,-18,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710121,0.00,16.0,0.0,40,40,66,378,-9999,33,22,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710122,0.00,16.0,0.0,60,100,17,96,-9999,36,11,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710123,0.00,14.0,0.0,20,40,97,558,-9999,32,10,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710124,0.00,14.0,0.0,10,10,90,516,-9999,37,7,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710125,0.01,14.0,0.2,80,100,0,0,-9999,37,10,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710126,0.01,14.0,0.3,20,0,100,582,-9999,23,-6,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710127,0.03,14.0,0.4,60,80,32,186,-9999,0,-14,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710128,0.00,15.0,0.0,60,80,55,324,-9999,6,-13,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710129,0.20,16.0,2.9,80,100,0,0,-9999,31,5,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710130,0.00,17.0,0.0,10,0,100,594,-9999,6,-9,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710131,0.00,17.0,0.0,30,60,53,318,-9999,-4,-13,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710201,0.00,15.0,0.0,20,40,64,384,-9999,-1,-15,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710202,0.01,15.0,0.3,70,100,2,12,-9999,14,-22,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710203,0.00,15.0,0.0,100,100,0,0,-9999,24,14,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710204,0.36,15.0,0.0,100,100,0,0,-9999,35,24,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710205,0.05,14.0,0.5,70,90,41,246,-9999,37,11,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710206,0.00,14.0,0.0,0,0,100,612,-9999,17,0,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710207,0.00,14.0,0.0,70,100,65,402,-9999,9,-15,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710208,0.00,14.0,0.0,0,0,100,612,-9999,4,-19,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710209,0.00,14.0,0.0,60,60,84,516,-9999,8,-15,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710210,0.00,14.0,0.0,100,100,8,48,-9999,30,8,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710211,0.01,14.0,0.4,80,100,51,318,-9999,34,16,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710212,0.00,13.0,0.3,50,60,54,336,-9999,27,-2,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710213,0.00,14.0,0.0,10,0,100,630,-9999,14,-7,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710214,0.00,14.0,0.0,90,100,0,0,-9999,24,-6,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710215,0.00,14.0,0.0,60,60,54,342,-9999,35,21,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710216,0.03,13.0,0.2,100,100,6,36,-9999,35,22,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710217,0.00,12.0,0.0,40,30,83,528,-9999,44,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710218,0.59,10.0,0.0,100,100,0,0,-9999,40,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710219,0.86,8.0,0.0,100,100,0,0,-9999,40,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710220,0.24,6.0,0.4,100,100,0,0,-9999,35,25,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710221,0.00,6.0,0.0,100,100,0,0,-9999,29,21,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710222,0.38,6.0,1.4,100,100,0,0,-9999,31,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710223,0.01,7.0,0.2,80,100,15,96,-9999,34,23,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710224,0.00,7.0,0.0,50,80,46,300,-9999,37,16,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710225,0.00,7.0,0.0,10,0,100,660,-9999,41,17,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710226,0.05,6.0,0.0,90,100,1,36,-9999,47,36,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710227,0.00,6.0,0.0,100,100,0,0,-9999,37,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710228,0.00,6.0,0.0,40,10,94,630,-9999,35,21,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710301,0.00,5.0,0.0,70,80,73,492,-9999,30,15,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710302,0.00,3.0,0.0,50,40,61,408,-9999,26,11,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710303,0.00,2.0,0.0,10,10,89,606,-9999,27,7,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710304,0.00,2.0,0.0,40,30,95,648,-9999,36,5,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710305,0.24,2.0,2.1,90,100,0,0,-9999,37,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710306,0.02,4.0,0.8,90,100,3,18,-9999,36,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710307,0.01,3.0,0.4,80,90,16,108,-9999,27,17,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710308,0.00,2.0,0.0,20,0,100,696,-9999,27,8,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710309,0.00,2.0,0.0,80,90,41,288,-9999,33,3,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710310,0.00,2.0,0.3,100,90,38,264,-9999,34,24,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710311,0.00,2.0,0.0,90,100,15,108,-9999,36,19,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710312,0.05,1.0,1.0,100,100,0,0,-9999,36,32,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710313,0.00,1.0,0.0,80,70,39,276,-9999,43,32,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710314,0.17,0.0,0.0,100,100,6,42,-9999,56,40,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710315,0.06,0.0,0.8,100,100,0,0,-9999,40,24,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710316,0.00,0.0,0.0,60,100,81,582,-9999,32,22,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710317,0.00,0.0,0.0,30,20,96,696,-9999,40,16,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710318,0.80,0.0,12.0,100,100,0,0,-9999,34,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710319,0.15,14.0,2.5,100,100,10,72,-9999,33,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710320,0.00,12.0,0.0,30,10,97,708,-9999,37,19,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710321,0.00,8.0,0.0,80,80,52,378,-9999,39,23,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710322,0.00,5.0,0.2,50,60,71,522,-9999,32,15,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710323,0.00,5.0,0.0,10,10,97,714,-9999,27,11,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710324,0.00,5.0,0.0,0,0,100,738,-9999,30,9,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710325,0.00,4.0,0.0,60,90,94,702,-9999,32,4,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710326,0.00,4.0,0.0,40,30,90,672,-9999,38,8,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710327,0.02,2.0,0.0,90,90,14,108,-9999,42,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710328,0.00,1.0,0.0,70,90,12,90,-9999,44,31,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710329,0.00,0.0,0.0,40,30,79,594,-9999,39,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710330,0.00,0.0,0.0,60,50,70,528,-9999,50,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710331,0.00,0.0,0.0,90,100,55,420,-9999,70,35,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710401,0.00,0.0,0.0,90,100,7,48,-9999,55,28,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710402,0.04,0.0,0.6,90,100,25,186,-9999,29,20,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710403,0.00,1.0,0.1,40,50,78,600,-9999,31,18,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710404,0.00,0.0,0.0,20,40,95,732,-9999,39,16,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710405,0.00,0.0,0.0,30,50,99,744,-9999,48,18,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710406,0.00,0.0,0.0,10,20,100,780,-9999,58,20,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710407,0.00,0.0,0.0,30,50,97,762,-9999,70,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710408,0.00,0.0,0.0,30,20,91,714,-9999,77,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710409,0.00,0.0,0.0,30,20,85,672,-9999,63,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710410,0.00,0.0,0.0,0,0,100,792,-9999,70,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710411,0.02,0.0,0.0,70,80,56,438,-9999,77,48,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710412,1.36,0.0,0.0,90,100,0,0,-9999,60,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710413,0.00,0.0,0.0,60,60,46,366,-9999,55,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710414,0.00,0.0,0.0,30,30,95,768,-9999,56,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710415,0.00,0.0,0.0,30,10,98,792,-9999,71,31,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710416,0.34,0.0,0.0,90,100,37,300,-9999,69,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710417,0.00,0.0,0.0,30,20,100,810,-9999,72,45,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710418,0.00,0.0,0.0,70,80,87,732,-9999,63,39,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710419,0.15,0.0,0.0,90,90,32,258,-9999,64,42,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710420,0.00,0.0,0.0,80,100,67,552,-9999,78,41,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710421,0.01,0.0,0.0,80,100,27,228,-9999,56,35,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710422,0.00,0.0,0.0,0,0,100,822,-9999,60,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710423,0.00,0.0,0.0,40,40,68,564,-9999,68,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710424,0.00,0.0,0.0,0,0,100,828,-9999,58,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710425,0.00,0.0,0.0,20,30,82,684,-9999,66,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710426,0.00,0.0,0.0,80,80,39,312,-9999,55,36,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710427,0.50,0.0,0.0,100,100,0,0,-9999,40,37,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710428,0.00,0.0,0.0,100,100,0,0,-9999,45,39,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710429,0.00,0.0,0.0,60,60,44,366,-9999,55,31,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710430,0.00,0.0,0.0,70,70,49,414,-9999,62,34,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710501,0.04,0.0,0.0,60,70,73,624,-9999,62,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710502,0.00,0.0,0.0,60,80,28,240,-9999,58,31,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710503,0.00,0.0,0.0,0,0,100,852,-9999,65,25,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710504,0.11,0.0,0.0,80,90,7,60,-9999,55,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710505,0.00,0.0,0.0,80,80,67,576,-9999,72,34,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710506,0.00,0.0,0.0,60,60,76,648,-9999,66,40,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710507,0.00,0.0,0.0,100,100,57,492,-9999,68,39,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710508,0.00,0.0,0.0,50,50,65,564,-9999,75,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710509,0.00,0.0,0.0,10,20,98,846,-9999,71,36,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710510,0.00,0.0,0.0,60,60,93,810,-9999,75,35,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710511,0.20,0.0,0.0,80,90,24,216,-9999,78,34,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710512,0.00,0.0,0.0,20,40,75,654,-9999,58,31,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710513,0.00,0.0,0.0,0,0,99,864,-9999,77,32,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710514,0.00,0.0,0.0,0,0,100,876,-9999,73,35,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710515,0.00,0.0,0.0,40,50,72,636,-9999,83,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710516,0.00,0.0,0.0,10,0,95,834,-9999,79,49,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710517,0.00,0.0,0.0,60,80,52,462,-9999,86,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710518,0.12,0.0,0.0,100,100,17,156,-9999,77,64,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710519,0.00,0.0,0.0,70,80,42,372,-9999,70,45,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710520,0.00,0.0,0.0,40,60,51,456,-9999,67,42,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710521,0.00,0.0,0.0,10,20,100,894,-9999,68,34,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710522,0.00,0.0,0.0,80,80,66,588,-9999,69,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710523,0.10,0.0,0.0,90,90,16,138,-9999,77,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710524,0.40,0.0,0.0,90,80,34,306,-9999,71,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710525,0.00,0.0,0.0,100,100,0,0,-9999,54,45,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710526,0.00,0.0,0.0,80,100,4,36,-9999,56,37,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710527,0.00,0.0,0.0,10,10,100,900,-9999,66,31,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710528,0.00,0.0,0.0,0,0,100,906,-9999,76,35,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710529,0.00,0.0,0.0,40,60,100,906,-9999,77,44,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710530,0.00,0.0,0.0,60,60,93,840,-9999,82,43,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710531,0.01,0.0,0.0,80,70,31,288,-9999,71,44,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710601,0.23,0.0,0.0,100,100,16,144,-9999,69,52,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710602,0.00,0.0,0.0,80,90,28,270,-9999,72,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710603,0.00,0.0,0.0,30,30,93,852,-9999,83,45,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710604,0.00,0.0,0.0,50,60,88,810,-9999,88,56,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710605,0.00,0.0,0.0,40,40,85,774,-9999,88,64,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710606,0.00,0.0,0.0,60,60,61,558,-9999,90,63,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710607,0.02,0.0,0.0,70,80,43,396,-9999,76,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710608,0.00,0.0,0.0,10,10,100,918,-9999,72,46,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710609,0.00,0.0,0.0,60,50,77,714,-9999,76,43,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710610,0.00,0.0,0.0,90,90,57,528,-9999,74,50,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710611,0.01,0.0,0.0,90,80,37,342,-9999,87,62,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710612,0.00,0.0,0.0,60,50,81,750,-9999,94,63,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710613,0.00,0.0,0.0,50,60,77,708,-9999,91,62,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710614,0.00,0.0,0.0,50,60,56,516,-9999,85,55,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710615,0.00,0.0,0.0,30,30,58,534,-9999,86,56,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710616,0.00,0.0,0.0,10,10,92,852,-9999,89,53,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710617,0.00,0.0,0.0,50,70,95,876,-9999,90,64,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710618,0.04,0.0,0.0,60,100,74,684,-9999,90,64,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710619,0.17,0.0,0.0,100,100,58,534,-9999,90,63,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710620,0.57,0.0,0.0,70,80,54,498,-9999,87,63,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710621,0.00,0.0,0.0,30,30,82,756,-9999,80,55,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710622,0.75,0.0,0.0,60,70,57,528,-9999,84,58,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710623,0.00,0.0,0.0,40,30,86,792,-9999,84,56,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710624,0.48,0.0,0.0,90,100,54,498,-9999,88,61,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710625,0.00,0.0,0.0,100,100,20,186,-9999,79,62,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710626,0.00,0.0,0.0,70,70,65,600,-9999,84,59,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710627,0.00,0.0,0.0,20,20,97,894,-9999,95,67,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710628,0.00,0.0,0.0,0,10,100,924,-9999,95,72,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710629,0.00,0.0,0.0,20,10,89,828,-9999,92,73,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710630,0.00,0.0,0.0,50,70,58,534,-9999,82,67,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710701,0.00,0.0,0.0,40,60,90,834,-9999,82,58,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710702,0.00,0.0,0.0,20,30,75,684,-9999,82,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710703,0.00,0.0,0.0,50,50,80,738,-9999,86,52,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710704,0.04,0.0,0.0,100,90,24,198,-9999,80,67,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710705,0.00,0.0,0.0,80,90,23,216,-9999,85,60,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710706,0.00,0.0,0.0,40,50,82,744,-9999,88,55,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710707,0.00,0.0,0.0,90,90,43,396,-9999,90,62,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710708,0.65,0.0,0.0,80,90,17,150,-9999,85,59,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710709,0.00,0.0,0.0,70,100,52,474,-9999,82,53,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710710,0.00,0.0,0.0,80,90,25,228,-9999,81,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710711,0.00,0.0,0.0,60,50,99,894,-9999,82,57,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710712,0.21,0.0,0.0,80,90,37,336,-9999,81,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19710713,0.00,0.0,0.0,10,10,95,864,-9999,81,60,-9999
