"year","month","prec.days","prec.max","prec.gt.12","prec.gt.25","prec.gt.50","prec.gt.76","tmin","tmax","rads","relh","prec","wspd","VPD","es","ea","RET"
1974,11,10,21.1,3,0,0,0,-0.97,7.28,39.8397954263936,71.9986486563657,61.6,4.02529627204301,0.246259438915336,0.842676222873838,0.596416783958502,35.8526659103954
1974,12,11,18.3,1,0,0,0,-7.20967741935484,-0.0419354838709678,27.2134557612407,74.0362791302693,44.4,3.83260190322581,0.12237815098924,0.49659007728949,0.374211926300249,21.394798045916
1975,1,7,5.6,0,0,0,0,-10.7,-1.91935483870968,36.2550434133253,68.160375970894,18.7,3.94368593548387,0.133646919853819,0.428053788659669,0.29440686880585,23.4748228027107
1975,2,11,5.3,0,0,0,0,-11.1571428571429,-2.325,69.8811818892308,67.315215608567,25.3,3.96648214285714,0.124786673115999,0.412675684873571,0.287889011757571,22.1664868714587
1975,3,10,15.2,1,0,0,0,-9.17741935483871,1.29354838709677,128.623435396425,63.1685563016047,55.6,4.19816525806452,0.176494923724233,0.518550982939723,0.342056059215491,38.1517673524898
1975,4,12,37.8,2,1,0,0,-0.74,9.63,205.236247346029,65.5150449979485,88.4,4.4629959,0.333520599310974,0.942450998340246,0.608930399029272,72.5883052917556
1975,5,15,28.2,2,1,0,0,10.1645161290323,22.7193548387097,265.421078144774,62.2618713939838,89.6,3.84463412903226,0.789358512707034,2.08462433806516,1.29526582535812,141.494694533826
1975,6,14,72.9,2,1,1,0,13.8533333333333,25.86,299.017096475773,64.4551639374607,143.6,3.34832058709677,0.897567490606551,2.52444392580516,1.62687643519861,157.813080786131
1975,7,7,18.8,1,0,0,0,15.8258064516129,27.8548387096774,277.072635205333,64.9004941980808,41.9,3.01887193548387,0.998315590036842,2.84352681323218,1.84521122319534,161.898909969599
1975,8,16,32.3,3,1,0,0,15.7032258064516,27.7451612903226,216.113858320379,65.1907120439145,131.1,2.87700883870968,0.989298632518909,2.81810588507392,1.82880725255501,136.335030149038
1975,9,10,7.6,0,0,0,0,7.35333333333333,20.32,166.214810917969,60.4849273003921,23.3,3.161411,0.687600508070254,1.76300200631495,1.0754014982447,94.296121577117
1975,10,5,13.5,1,0,0,0,4.55161290322581,18.8709677419355,105.003884069805,56.2816571488027,24.4,3.597275,0.690975860680741,1.59479816610357,0.903822305422832,84.2510346607511
1975,11,14,13.7,2,0,0,0,0.0833333333333333,10.2233333333333,44.7245151660061,66.7614587976688,83.3,4.02529627204301,0.353963399106124,1.04986948617584,0.695906087069719,46.3458981967741
1975,12,7,2,0,0,0,0,-8.25806451612903,0.0741935483870967,25.1649470438036,70.1519023182415,5.3,3.83260190322581,0.162044220261243,0.508942810258725,0.346898589997482,25.5925093555869
1976,1,10,2.8,0,0,0,0,-14.7161290322581,-4.02903225806452,43.8884892948407,60.893650931916,13,3.94368593548387,0.13051260385517,0.347297771295336,0.216785167440166,23.1880559007054
1976,2,7,14.2,1,0,0,0,-8.07241379310345,2.13103448275862,83.2038073830975,64.0523285140103,37.9,3.98207624137931,0.195875911988914,0.574862169392398,0.378986257403485,32.7862028464239
1976,3,11,27.9,3,1,0,0,-3.1,6.59354838709677,122.543758236096,67.4524506420936,103.2,4.19834551612903,0.276874796459873,0.80542922363051,0.528554427170636,52.7725244889674
1976,4,12,36.8,3,1,0,0,3.00333333333333,15.7833333333333,215.292235940974,59.7968543962252,111.2,4.45368256666667,0.530310383712961,1.34510743472805,0.814797051015091,98.5688078033144
1976,5,7,17,1,0,0,0,6.04516129032258,19.9612903225806,264.700961839585,57.8786966114186,32.5,3.81795593548387,0.718050781610894,1.70105871571936,0.983007934108467,132.142443505017
1976,6,6,8.1,0,0,0,0,13.5166666666667,28.1433333333333,293.535983925171,58.0085401131825,20.8,3.34301198709677,1.15249379461788,2.73680812448735,1.58431432986946,173.312257482635
1976,7,9,34.3,3,2,0,0,15.5806451612903,30.341935483871,286.071870008145,58.1978522156677,117,3.00575816129032,1.28771037576933,3.10882586864826,1.82111549287893,181.31244452658
1976,8,6,40.4,3,1,0,0,12.8838709677419,27.5129032258065,233.673117129111,57.6307396140194,84.2,2.87056461290323,1.11173119382027,2.63569461112714,1.52396341730687,147.49498770929
1976,9,5,9.7,0,0,0,0,7.46666666666667,23.1833333333333,168.465329239676,53.7250005272218,24.2,3.19405423333333,0.937417036270299,2.01232001706375,1.07490298079345,113.03067689337
1976,10,7,18.3,2,0,0,0,0.648387096774194,13.4258064516129,93.3248745480073,59.6648411181579,42.8,3.60570206451613,0.530262803504802,1.21566126013676,0.685398456631957,68.7989491593996
1976,11,2,2,0,0,0,0,-7.78,3.4,48.847970603603,61.0837635673993,2.5,4.03828837204301,0.238743971721596,0.61023643460908,0.371492462887484,36.1742761360455
1976,12,6,3,0,0,0,0,-16.9193548387097,-4.8,36.3796626053597,55.4348807666623,6.6,3.81718983870968,0.143621413714465,0.328558961846487,0.184937548132022,24.0252020431353
1977,1,9,2.5,0,0,0,0,-21.2612903225806,-11,41.2318605968572,59.7183548389671,12,3.94368593548387,0.0777369323789277,0.203712538682453,0.125975606303525,15.081960098484
1977,2,3,19.8,1,0,0,0,-10.4964285714286,-0.489285714285714,82.441172996164,63.8336025008667,35,3.96648214285714,0.1648735828301,0.469408743566908,0.304535160736807,27.5705731528988
1977,3,12,21.1,2,0,0,0,-0.416129032258064,9.12903225806452,126.110584710722,68.3468917802679,81,4.19816525806452,0.303663375718506,0.938467021043226,0.63480364532472,56.6806559313184
1977,4,8,25.7,2,1,0,0,4.42,18.4033333333333,208.684420326905,57.8055959467971,65.5,4.4629959,0.724591675925855,1.6331870092508,0.908595333324943,116.504169697111
1977,5,9,27.4,2,1,0,0,10.8774193548387,26.5612903225806,275.32636356871,54.6265677310196,60,3.84463412903226,1.10048735917815,2.4692333898154,1.36874603063725,171.635100224784
1977,6,12,28.4,1,1,0,0,11.86,25.5,290.649046745343,59.868631541685,69.3,3.34832058709677,0.965517760483265,2.40028547419925,1.43476771371599,157.868460530317
1977,7,10,64,3,1,1,0,16.9967741935484,29.9612903225806,284.791406721468,62.8335169610373,136.3,3.01887193548387,1.16647211424748,3.16441048312346,1.99793836887598,175.199627185861
1977,8,14,17.5,1,0,0,0,13.2258064516129,24.5967741935484,219.919166192146,65.9646738036157,69.6,2.87700883870968,0.782556568121652,2.35887876621427,1.57632219809262,122.554260711793
1977,9,15,22.6,1,0,0,0,11.4,21.5966666666667,143.95460179642,69.0555278452955,65.8,3.161411,0.631682463281668,2.01320414569064,1.38152168240897,86.4721577238899
1977,10,13,12.7,0,0,0,0,3.58064516129032,14.7741935483871,100.09522892288,64.2530360279895,57.6,3.597275,0.446429523395678,1.25399462279778,0.807565099402102,63.5147854326986
1977,11,13,18.8,1,0,0,0,-2.54333333333333,5.53666666666667,35.4359935294499,71.6938635612536,58.2,4.02529627204301,0.203459167284653,0.814298150163845,0.610838982879193,30.8641840463668
1977,12,9,7.6,0,0,0,0,-12.2225806451613,-3.45806451612903,27.5425249144754,67.6218879465049,24.9,3.83260190322581,0.109226944992387,0.404226667157452,0.294999722165065,19.9103933379379
1978,1,4,3.8,0,0,0,0,-17.3290322580645,-7.54516129032258,43.4476406944094,62.6573956438082,12.4,3.94368593548387,0.0958480209428634,0.272363583628491,0.176515562685627,17.9502565223835
1978,2,5,3.3,0,0,0,0,-16.9107142857143,-5.63571428571429,84.9554487168593,57.8619527143924,5.7,3.96648214285714,0.121162118714156,0.2938055190645,0.172643400350344,21.7238029479586
1978,3,4,1.5,0,0,0,0,-7.60322580645161,3.39354838709677,139.061846405046,62.0448949397349,3.9,4.19816525806452,0.237661290237134,0.627954395178758,0.390293104941624,47.7722136146133
1978,4,12,27.9,1,1,0,0,1.05666666666667,12.8933333333333,201.255911769275,62.1198814878447,75.8,4.4629959,0.437012597759185,1.1106956077899,0.673683010030716,85.6204812525319
1978,5,9,94,3,2,1,1,7.84838709677419,21.4387096774194,266.273587736298,59.1031528479749,179.4,3.84463412903226,0.774675538265471,1.91935858063014,1.14468304236467,138.272785513942
1978,6,11,86.4,5,4,1,1,12.6866666666667,26.2666666666667,307.33237538697,60.2287275965913,204,3.34832058709677,0.981714173861468,2.49747991001537,1.51576573615391,164.411266742808
1978,7,11,62.5,2,1,1,0,15.541935483871,26.2290322580645,245.864134340349,68.3556864439279,104.2,3.01887193548387,0.821356216582999,2.63197194189668,1.81061572531368,139.997422299458
1978,8,6,9.7,0,0,0,0,14.5322580645161,27.9096774193548,236.531680376449,61.297415828695,26,2.87700883870968,1.05510813745338,2.75634930907207,1.70124117161869,145.453849851678
1978,9,9,45,4,2,0,0,12,25.4033333333333,181.846760235621,60.7540143844956,134.2,3.161411,0.979904248815712,2.44099230810308,1.46108805928737,116.518200596626
1978,10,10,16.3,1,0,0,0,3.57096774193548,14.2870967741935,83.1990357616573,65.6776819299388,42.3,3.597275,0.428586191312019,1.24667633956232,0.818090148250302,59.8958599597791
1978,11,8,41.7,2,1,0,0,-3.2,6.95666666666667,49.0341765478998,66.0183808746556,80.9,4.02529627204301,0.306131703208233,0.829898157107144,0.523766453898911,41.8765150035913
1978,12,10,10.7,0,0,0,0,-11.6225806451613,-2.24193548387097,31.5299699995884,65.444822125624,24.4,3.83260190322581,0.132753834127333,0.407055027585839,0.274301193458506,22.7862374232477
1979,1,12,9.7,0,0,0,0,-19.3548387096774,-9.8258064516129,37.4097066026901,62.7442833505307,29.6,3.94368593548387,0.076050018135499,0.239155640279291,0.163105622143792,14.9618821535686
1979,2,5,7.1,0,0,0,0,-17.3571428571429,-6.32857142857143,93.2173987708911,58.5905581756688,17.5,3.96648214285714,0.114896010694314,0.296044835289017,0.181148824594703,20.9986235901865
1979,3,15,21.8,1,0,0,0,-5.82258064516129,3.26129032258065,119.221792511062,68.1283856214852,77.9,4.19816525806452,0.182924321338321,0.615989614036847,0.433065292698527,39.3398328658788
1979,4,11,10.7,0,0,0,0,-0.14,11.3933333333333,196.229321895074,62.7234263867751,42.5,4.4629959,0.419612424137449,1.06644632044946,0.646833896312007,81.5033863982827
1979,5,9,27.2,2,1,0,0,6.20322580645161,20.3741935483871,276.136885635358,57.2226917232411,69.3,3.84463412903226,0.758477839870939,1.7446246093678,0.986146769496864,138.34522621546
1979,6,9,36.1,3,1,0,0,12.3466666666667,25.5866666666667,281.926891575114,61.1687864170085,96.1,3.34832058709677,0.934014233397825,2.40408880152241,1.47007456812458,153.429276474383
1979,7,8,23.6,1,0,0,0,14.7258064516129,27.358064516129,286.018259910463,63.0515480292523,68.4,3.01887193548387,0.985739060600195,2.69362523354186,1.70788617294166,162.995671638997
1979,8,16,97.8,2,2,1,1,14.5161290322581,24.8903225806452,213.213408568471,68.944257549537,195,2.87700883870968,0.759258174795924,2.459533650829,1.70027547603307,120.813178862317
1979,9,2,3.6,0,0,0,0,9.43333333333333,24.3133333333333,181.362972709606,56.1167457282525,3.9,3.161411,0.934651912817166,2.16247022820988,1.22781831539272,115.048503284857
1979,10,10,17.8,3,0,0,0,3.55161290322581,14.5612903225806,85.5714226370634,64.7669829587723,74.7,3.597275,0.449573882658306,1.28537149733846,0.835797614680149,61.4648476551923
1979,11,6,19.1,1,0,0,0,-3.22333333333333,6.07666666666667,36.8259976341197,68.3151858134757,45.9,4.02529627204301,0.248890815819083,0.759258159726124,0.510367343907042,36.7910426364314
1979,12,7,15.5,1,0,0,0,-6.73225806451613,3.15161290322581,32.8600641339622,65.2561273867782,36.7,3.83260190322581,0.199526950801818,0.59579666568571,0.396269714883892,31.0314105321833
1980,1,9,13.2,1,0,0,0,-12.341935483871,-3.79677419354839,31.9176905309036,68.4613096072595,29.4,3.94368593548387,0.11540389098752,0.387304681816052,0.271900790828532,20.871030299494
1980,2,5,1.8,0,0,0,0,-13.2137931034483,-3.44137931034483,78.0770512583226,63.6776366930661,5,3.98207624137931,0.117709138231333,0.369753524003025,0.252044385771692,22.0780541658638
1980,3,6,4.3,0,0,0,0,-7.38387096774194,2.71612903225806,137.574947928496,64.4265845036162,12.9,4.19834551612903,0.199741672323348,0.587460091671879,0.387718419348531,42.99227296677
1980,4,13,17,1,0,0,0,1.85,14.6766666666667,202.643132600455,60.0534682680571,45.6,4.45368256666667,0.563865829440633,1.29232173339481,0.728455903954178,97.4574977493864
1980,5,10,13,1,0,0,0,8.25161290322581,22.8838709677419,281.898508269692,56.7870447815273,53.9,3.81795593548387,0.894006936594527,2.03571823787367,1.14171130127914,152.343842812414
1980,6,8,30.7,3,1,0,0,11.8566666666667,25.43,285.933747059436,60.0307088467368,91.9,3.34301198709677,0.951611725724979,2.38059314053438,1.4289814148094,155.234120302953
1980,7,10,15,2,0,0,0,16.1258064516129,29.7677419354839,283.530289392845,60.9974741063043,53.6,3.00575816129032,1.19786280015996,3.06041317175753,1.86255037159757,176.896231306442
1980,8,16,78.7,6,5,2,1,15.741935483871,27.1677419354839,223.085718877382,66.5585835665395,328.2,2.87056461290323,0.926273522198125,2.73288193977732,1.8066084175792,134.988334687241
1980,9,14,82.8,5,4,1,1,10.74,21.73,153.413031310981,66.6020525678896,247.8,3.19405423333333,0.67249852956385,2.01465525448224,1.34215672491839,90.8195164984925
1980,10,7,10.2,0,0,0,0,1.61290322580645,12.4516129032258,92.6028507477776,64.9965351329091,27.7,3.60570206451613,0.409301699359831,1.13097992611651,0.721678226756682,58.2432143552274
1980,11,7,11.2,0,0,0,0,-1.67,6.86333333333333,40.9226869638166,70.8146661037284,31.6,4.03828837204301,0.239632360463329,0.797205895648188,0.557573535184858,35.4886595836068
1980,12,4,6.4,0,0,0,0,-9.32903225806452,-1.36774193548387,24.5691350895937,70.8958794842373,18.6,3.81718983870968,0.12147243039438,0.45569438786943,0.33422195747505,21.4116050647506
1981,1,2,2.5,0,0,0,0,-11.4709677419355,-2.26774193548387,43.54856627731,66.2275092668062,3.3,3.94368593548387,0.141172242279514,0.427086132297126,0.285913890017612,24.0811954124276
1981,2,8,40.6,1,1,0,0,-8.31071428571429,1.03571428571429,73.0465365586708,66.5119331671029,67.2,3.96648214285714,0.184753387062858,0.586726833903385,0.401973446840526,29.1448827742575
1981,3,4,8.1,0,0,0,0,-3.16129032258065,8.55806451612903,142.132592906685,61.3426111486494,16.3,4.19816525806452,0.351968842517534,0.862948085886035,0.510979243368502,64.0584350625741
1981,4,16,19.8,1,0,0,0,3.43,15.9766666666667,200.745349771324,60.8410076443121,93.8,4.4629959,0.547375626365245,1.35679909515068,0.80942346878544,98.2205233379663
1981,5,5,4.8,0,0,0,0,6.1258064516129,20.6935483870968,278.287043176796,56.0224417362486,8.4,3.84463412903226,0.763520584515919,1.75186588783519,0.988345303319269,139.684452978258
1981,6,14,41.7,1,1,0,0,13.4866666666667,25.86,278.000632533639,63.6097983327059,92,3.34832058709677,0.907355229436508,2.49261782243441,1.5852625929979,151.010717534305
1981,7,13,23.9,8,0,0,0,15.6129032258065,27.0225806451613,277.133894198146,66.5299300311656,176.8,3.01887193548387,0.920697451398117,2.73587803365101,1.8151805822529,156.380851786043
1981,8,13,26.4,5,1,0,0,15.141935483871,25.9774193548387,214.252491876884,67.8875123751961,114.2,2.87700883870968,0.813429124970352,2.57308432383915,1.7596551988688,124.766037000987
1981,9,10,31.5,2,1,0,0,9.10666666666667,21.0066666666667,170.379717449507,63.6204955732438,86.6,3.161411,0.683954525055054,1.8720061091553,1.18805158410024,95.2429948152849
1981,10,11,31.8,1,1,0,0,3.11935483870968,14.0096774193548,90.7859853314322,64.902740816319,79.7,3.597275,0.422472245732013,1.226472903774,0.804000658041991,60.2029564259121
1981,11,6,20.3,1,0,0,0,-1.37333333333333,8.25333333333333,45.6955283286155,67.8014899181791,27.4,4.02529627204301,0.296250689448422,0.885001157952597,0.588750468504175,41.2401493777118
1981,12,7,7.9,0,0,0,0,-8.98064516129032,-1.67741935483871,20.366571465324,72.886724248243,22.8,3.83260190322581,0.114880651276001,0.447667237698524,0.332786586422524,20.479141053145
1982,1,14,12.7,0,0,0,0,-19.058064516129,-8.90322580645161,45.1562836535946,61.623109701067,35.5,3.94368593548387,0.101878705233856,0.254261797741182,0.152383092507326,18.4795535025666
1982,2,2,1.8,0,0,0,0,-11.9035714285714,-2.63928571428571,70.0774886044586,65.5628363953538,2.6,3.96648214285714,0.130351193984608,0.419982946022754,0.289631752038146,22.7870255677951
1982,3,13,15.7,1,0,0,0,-7.05483870967742,3.07096774193548,137.071340503376,64.7234155292285,57.9,4.19816525806452,0.21521016036778,0.608304068415053,0.393093908047272,44.7697806651011
1982,4,10,47,2,1,0,0,-1.11666666666667,11.5733333333333,213.358371744003,58.8406640989994,96.6,4.4629959,0.44161466623408,1.05548923349284,0.613874567258764,86.6512237444316
1982,5,18,21.6,2,0,0,0,10.7290322580645,22.2225806451613,242.0343656873,65.4587211993997,101.3,3.84463412903226,0.723918363044755,2.04446386487621,1.32054550183146,132.646255176798
1982,6,12,37.1,2,1,0,0,9.78,23.52,316.317752307856,58.9789366809658,78.6,3.34832058709677,0.848488289911743,2.08903030469722,1.24054201478548,152.947736889171
1982,7,13,21.1,2,0,0,0,16.2645161290323,28.0290322580645,273.703643911354,65.6531573050677,66,3.01887193548387,0.972771414385723,2.85516532232065,1.88239390793492,160.092584831577
1982,8,10,36.3,2,1,0,0,13.7516129032258,26.1451612903226,235.784112601062,63.4185067540157,81,2.87700883870968,0.921856358530785,2.54607853076086,1.62422217223008,136.994113276186
1982,9,12,9.7,0,0,0,0,9.71333333333333,21.3833333333333,154.81899767185,64.5136936324979,24.9,3.161411,0.691252579060361,1.95638917423964,1.26513659517928,92.4963246361992
1982,10,10,6.9,0,0,0,0,4.59677419354839,17.1483870967742,103.73337583525,61.0453686364606,32.3,3.597275,0.588699808977669,1.48801860227463,0.899318793296964,75.8754044168562
1982,11,12,22.9,4,0,0,0,-2.07333333333333,6.28666666666667,39.4984347373831,71.5255135690035,121,4.02529627204301,0.23015056628219,0.794074784229185,0.563924217946995,33.931373482956
1982,12,12,47.8,2,1,0,0,-4.90967741935484,2.75483870967742,28.1526166620921,72.8328152379716,103.9,3.83260190322581,0.16733259061732,0.640732250165242,0.473399659547922,26.2719609698596
1983,1,8,2.3,0,0,0,0,-8.63870967741935,-1.91290322580645,29.2437796119624,74.9624360311495,10,3.94368593548387,0.101384333692762,0.442460551760692,0.341076218067929,19.2241797710422
1983,2,6,12.2,0,0,0,0,-6.38214285714286,1.22142857142857,61.4229742515777,72.6266887593699,44.7,3.96648214285714,0.141563059656675,0.557243539803059,0.415680480146384,24.5900089152073
1983,3,12,14,1,0,0,0,-3.83870967741935,5.21612903225806,120.184096578555,69.2078086719584,61,4.19816525806452,0.237732281913662,0.726885539425881,0.48915325751222,45.3834100671727
1983,4,10,19.3,1,0,0,0,0.93,10.9366666666667,185.715791903193,67.7049016016839,51,4.4629959,0.378352758218525,1.05912835274308,0.680775594524558,75.4489247554523
1983,5,17,24.9,1,0,0,0,5.63870967741935,17.7903225806452,244.387699816753,62.236271346071,99.8,3.84463412903226,0.56808606911308,1.51230920355252,0.944223134439436,113.99431521826
1983,6,10,19.3,2,0,0,0,12.0733333333333,26.35,292.157764493267,58.6017385543188,53.7,3.34832058709677,1.03116313918748,2.50287413269281,1.47171099350532,162.174086356422
1983,7,7,50.8,4,1,0,0,16.8838709677419,30.3774193548387,281.926535739889,61.5283663359936,113.5,3.01887193548387,1.21241504124862,3.18082299454125,1.96840795329263,176.738204957821
1983,8,10,38.4,5,1,0,0,16.7387096774194,29.3774193548387,232.152040698897,63.8285922875902,115.4,2.87700883870968,1.11686495775048,3.05451526841405,1.93765031066357,149.298554642981
1983,9,11,11.7,0,0,0,0,10.2966666666667,22.8233333333333,166.42989208857,62.523022975703,77.7,3.161411,0.81437665199575,2.13602105497279,1.32164440297704,103.069856108021
1983,10,12,43.2,2,1,0,0,5.05483870967742,16.5032258064516,98.7102913137727,64.1292530954576,92.5,3.597275,0.532435907294151,1.44913724969367,0.916701342399519,70.2878394788017
1983,11,11,20.6,2,0,0,0,-0.503333333333333,7.15,38.5670907824676,74.0636192621864,78.7,4.02529627204301,0.233400999959037,0.854633464309803,0.621232464350767,34.2461382446474
1983,12,10,13.2,1,0,0,0,-16.0193548387097,-7.62258064516129,27.9983817952321,67.5403177743326,60.6,3.83260190322581,0.0815562728559122,0.303630034632798,0.222073761776886,15.5273982789522
1984,1,4,8.4,0,0,0,0,-14.1935483870968,-4.96774193548387,38.3120353255239,65.1969072381971,17.8,3.94368593548387,0.108738252803856,0.344180277925287,0.235442025121431,20.0344021485603
1984,2,6,16.5,2,0,0,0,-5.6,3.86551724137931,74.4831461706854,66.9329050723106,38.1,3.98207624137931,0.204623047464706,0.652832147444592,0.448209099979886,33.3944663101115
1984,3,8,15.2,1,0,0,0,-6.8741935483871,1.43548387096774,118.828314978696,70.2433043169128,30.5,4.19834551612903,0.158976958129822,0.549377625480239,0.390400667350417,36.0897254548923
1984,4,12,29.5,3,1,0,0,1.95,13.2433333333333,213.559437598821,63.7720333744113,103.6,4.45368256666667,0.432496439419808,1.15305754566184,0.720561106242032,86.849527885919
1984,5,10,29,3,1,0,0,6.50645161290323,19.2838709677419,271.304670787351,60.7720183217539,81.6,3.81795593548387,0.643560487217474,1.6704076664548,1.02684717923732,126.457066170102
1984,6,12,65.8,5,2,1,0,14.1166666666667,26.7333333333333,291.338188241173,63.0076451417393,192.4,3.34301198709677,0.952962169596182,2.5974850400762,1.64452287048002,159.40755016618
1984,7,12,16,2,0,0,0,14.0677419354839,27.2290322580645,286.504013057728,61.5273841478235,73.9,3.00575816129032,1.01322834149224,2.64515798438524,1.631929642893,164.629395769791
1984,8,5,27.9,1,1,0,0,14.8516129032258,29.1709677419355,238.095309778386,59.0171365974011,44.7,2.87056461290323,1.19184809711052,2.93029157644463,1.73844347933412,154.62465860675
1984,9,12,49.5,1,1,0,0,8.59,23.31,161.173872057518,56.4499225415515,92.5,3.19405423333333,0.919826362449865,2.10218958694495,1.18236322449509,108.915573487811
1984,10,13,62,3,1,1,0,5.42903225806452,16.641935483871,85.0552693087362,64.7896074245615,150,3.60570206451613,0.491533425113257,1.45771189985072,0.966178474737462,65.4917295146607
1984,11,7,21.1,2,0,0,0,-3.37333333333333,7.72333333333333,50.0960940709765,62.5080120410407,62.3,4.03828837204301,0.299700956578414,0.800663153173746,0.500962196595332,42.8125693814337
1984,12,11,7.9,0,0,0,0,-8.83870967741935,1.70645161290323,31.3888577826487,63.0576884694004,41,3.81718983870968,0.205391863244154,0.545392955618121,0.340001092373967,31.0937598807957
1985,1,12,14.5,1,0,0,0,-16.8225806451613,-5.98709677419355,38.6610818410996,60.1905218138536,34.7,3.94368593548387,0.110842795044243,0.299335685402653,0.18849289035841,20.4300278509707
1985,2,9,20.6,1,0,0,0,-13.0321428571429,-3.35,71.4161726524282,64.1688401551267,44.5,3.96648214285714,0.119976876610071,0.39855960991559,0.278582733305519,21.4882496021681
1985,3,10,16.3,1,0,0,0,-2.03225806451613,8.15161290322581,137.399995535099,65.8110235309332,54.2,4.19816525806452,0.294413508300564,0.841086867055538,0.546673358754974,56.7497675788745
1985,4,6,23.6,2,0,0,0,3.96666666666667,18.0333333333333,213.832089477659,57.3294255010565,59.9,4.4629959,0.706238386182155,1.60523601996285,0.898997633780696,114.852034383405
1985,5,10,25.4,1,0,0,0,10.0032258064516,23.8741935483871,259.600681897932,59.0063772668136,71.7,3.84463412903226,0.870168403729876,2.15091332379482,1.28074492006494,147.496057610927
1985,6,7,54.6,2,1,1,0,10.8466666666667,25.0866666666667,305.034549871592,58.1248003059715,88.9,3.34832058709677,0.96349855885175,2.29889439425353,1.33539583540178,160.062949532104
1985,7,5,129.5,1,1,1,1,14.7806451612903,27.9483870967742,266.732157742047,61.9242919287225,148.8,3.01887193548387,1.06184992202501,2.77314892153717,1.71129899951216,161.677655573321
1985,8,8,32.3,3,1,0,0,12.9225806451613,24.3903225806452,226.92362379971,65.8769141432152,92.3,2.87700883870968,0.798717450978061,2.31132424784986,1.5126067968718,126.154170100353
1985,9,11,74.9,5,1,1,0,11.07,21.9333333333333,158.220463312708,66.9253380924898,173.9,3.161411,0.694105264505015,2.12297055803541,1.4288652935304,92.8666851507626
1985,10,12,16.5,1,0,0,0,4.1741935483871,15.2677419354839,99.3095010780524,64.7758259916057,79,3.597275,0.461286690428873,1.3084450059279,0.847158315499028,64.2538468429778
1985,11,15,57.2,2,1,1,0,-3.92666666666667,3.39,31.1229560699807,74.1063790884915,135.5,4.02529627204301,0.165398948836218,0.662997836273538,0.49759888743732,26.8128830060499
1985,12,8,18.3,1,0,0,0,-16.4677419354839,-6.00322580645161,32.0452373211707,61.0467335984249,36.4,3.83260190322581,0.109140752681953,0.307000293277583,0.19785954059563,19.5625460249802
1986,1,6,12.7,0,0,0,0,-12.9032258064516,-2.40645161290323,45.6313739002535,61.9915188507115,31.1,3.94368593548387,0.141407873180632,0.40567900709072,0.264271133910088,24.6628024863001
1986,2,7,9.4,0,0,0,0,-11.425,-3.16428571428571,71.1748801870073,69.3637792008887,33,3.96648214285714,0.10417960087138,0.401705335191141,0.297525734319761,19.7781322061854
1986,3,4,17,1,0,0,0,-3.81612903225806,7.55161290322581,140.9097253734,62.5971461575843,38.3,4.19816525806452,0.362208493181695,0.878154825131139,0.515946331949445,62.9509417502158
1986,4,11,18.8,2,0,0,0,2.69,17.6233333333333,211.550942884669,54.5108094119593,69.3,4.4629959,0.680780941690045,1.46287746876416,0.782096527074113,113.648726631393
1986,5,10,19.8,1,0,0,0,8.29677419354839,21.9483870967742,256.572001750427,59.0300591987883,52.5,3.84463412903226,0.783909355711273,1.92193651297109,1.13802715725982,139.293263157834
1986,6,9,49.3,3,1,0,0,11.5966666666667,26.58,305.837455617504,56.7509894028828,106.3,3.34832058709677,1.08222729621986,2.48546908298607,1.40324178676621,167.859566829823
1986,7,11,36.6,3,1,0,0,15.8774193548387,28.3387096774194,264.596479133817,63.8810780609751,117.7,3.01887193548387,1.03957443667033,2.89612003096668,1.85654559429635,159.829219799113
1986,8,6,74.9,3,1,1,0,10.6967741935484,24.8806451612903,240.553257907781,58.1210915233235,125.4,2.87700883870968,0.936613398061339,2.25519607524927,1.31858267718793,137.746262519378
1986,9,14,79.2,5,4,2,1,11.26,21.5933333333333,150.679269727502,68.5404272312172,272.6,3.161411,0.631130709172485,2.02406371793655,1.39293300876407,87.0893394584698
1986,10,12,17,1,0,0,0,5.13548387096774,15.4290322580645,86.4752323832797,67.3948973615805,47.9,3.597275,0.459105370738858,1.36343749499023,0.904332124251376,62.3655648600633
1986,11,5,10.2,0,0,0,0,-4.55,4.96666666666667,49.9109338304943,67.080483470788,32.2,4.02529627204301,0.234494390760593,0.696267256515636,0.461772865755044,35.132105078669
1986,12,3,5.1,0,0,0,0,-7.54516129032258,-0.0129032258064516,25.1213855335535,72.7471459660042,12.7,3.83260190322581,0.123921189813105,0.496187484700871,0.372266294887765,21.9397152460374
1987,1,3,5.1,0,0,0,0,-9.23225806451613,-1.12903225806452,38.3356619608802,70.330086397371,12.7,3.94368593548387,0.12422900841772,0.465203226518918,0.340974218101198,22.3729647147275
1987,2,0,0,0,0,0,0,-4.82142857142857,4.06785714285714,69.3320170337312,68.8720326767509,0,3.96648214285714,0.197519451217222,0.634735691780024,0.437216240562803,31.2424119882983
1987,3,8,15.7,1,0,0,0,-2.04193548387097,8.42258064516129,131.541070695137,65.4987191910069,49.2,4.19816525806452,0.328143229295949,0.881681104346716,0.553537875050767,59.678859682324
1987,4,6,40.9,2,1,0,0,3.46666666666667,17.2433333333333,217.022860368009,57.8970203609491,67.1,4.4629959,0.651177784496653,1.49236454467565,0.841186760178999,110.637060983923
