"year","month","prec.days","prec.max","prec.gt.12","prec.gt.25","prec.gt.50","prec.gt.76","prec.gt.101","tmin","tmax","rads","relh","prec","wspd","VPD","es","ea","RET"
1946,9,10,13,1,0,0,0,0,10.8366666666667,22.14,185.413736854639,65.9199205651647,32.7,3.161411,0.720289717592461,2.0558427180378,1.33555300044534,100.419840801206
1946,10,8,19.3,1,0,0,0,0,6.91935483870968,18.7161290322581,134.6215497222,63.9172505654083,45.4,3.597275,0.62155799535789,1.65331774704402,1.03175975168613,80.3812348331061
1946,11,11,22.9,1,0,0,0,0,-0.74,8.51666666666667,82.4587242070916,68.9128966701072,52.9,4.02529627204301,0.271106720799762,0.881297718035601,0.610190997235839,38.6209454548334
1946,12,7,20.1,1,0,0,0,0,-7.13225806451613,2.54516129032258,72.799501408915,66.1353732041281,39.2,3.83260190322581,0.214981049264599,0.623859591908394,0.408878542643795,29.1608551116909
1947,1,11,18.8,2,0,0,0,0,-7.57741935483871,0.503225806451613,75.3956212229297,70.7763762936933,57.4,3.94368593548387,0.148665116649583,0.525696682616799,0.377031565967216,24.304353556821
1947,2,8,2,0,0,0,0,0,-12.0571428571429,-3.99285714285714,103.016946393342,70.1775626979306,7.5,3.96648214285714,0.110085106641274,0.378153619090064,0.26806851244879,20.7708016109705
1947,3,10,15.2,2,0,0,0,0,-4.73548387096774,2.58387096774194,153.647254604788,73.869578404027,44,4.19816525806452,0.159633974592791,0.603825927147797,0.444191952555006,39.4363638505802
1947,4,15,26.9,3,1,0,0,0,1.72,10.3533333333333,192.212063243188,71.8142333310769,93.5,4.4629959,0.319116387386067,1.02144510938812,0.702328722002053,71.325772970348
1947,5,18,15.2,4,0,0,0,0,5.03548387096774,14.841935483871,251.674484050978,68.9127967158733,110.6,3.84463412903226,0.447812367470664,1.34389211346578,0.896079745995117,103.129588326828
1947,6,14,29.5,3,1,0,0,0,10.9366666666667,21.1166666666667,286.175645949824,68.9905267932391,101.3,3.34832058709677,0.651262740293428,2.00929007004916,1.35802732975573,133.496189684519
1947,7,8,22.9,1,0,0,0,0,15.3870967741935,25.5,289.897763845727,69.9259099009235,55.2,3.01887193548387,0.786475064877797,2.57056208227281,1.78408701739501,152.15468493829
1947,8,6,26.4,1,1,0,0,0,19.0870967741935,29.5193548387097,239.383272148563,70.1038253428504,40.2,2.87700883870968,1.02035770160753,3.27632359141333,2.2559658898058,149.343139209389
1947,9,6,68.8,3,3,1,0,0,12.5566666666667,22.8866666666667,186.188408138629,68.8366372118133,153.1,3.161411,0.718080987572475,2.30255446005902,1.58447347248654,101.297167358779
1947,10,6,20.3,2,0,0,0,0,9.93225806451613,20.558064516129,125.756273294386,67.906601736378,47,3.597275,0.656816261653182,1.90963955667714,1.25282329502396,81.2001020947439
1947,11,15,24.1,1,0,0,0,0,-2.59,3.35666666666667,68.4043293159014,78.6321974330224,71.7,4.02529627204301,0.132588926555046,0.709794519050591,0.577205592495545,22.6451953070097
1947,12,7,15,1,0,0,0,0,-6.52258064516129,0.838709677419355,62.2408788858716,73.3167857644423,43.7,3.83260190322581,0.137869074394422,0.526373585442631,0.388504511048209,21.4411384552223
1948,1,7,6.6,0,0,0,0,0,-16.2,-4.67741935483871,92.7395722868356,57.4225635798539,12.6,3.94368593548387,0.134115294935758,0.331858431944294,0.197743137008535,22.4424311729442
1948,2,7,40.9,1,1,0,0,0,-12.7310344827586,-1.16551724137931,119.117655359904,58.8221758677148,54.1,3.98207624137931,0.163673693634622,0.444798127074842,0.281124433440221,29.3268120773435
1948,3,9,22.9,3,0,0,0,0,-7.07741935483871,5.16451612903226,184.080397027571,58.9606629900212,72.5,4.19834551612903,0.311795785396248,0.721889230587356,0.410093445191108,60.8153578951895
1948,4,9,16.8,3,0,0,0,0,3.90666666666667,17.11,255.615603248243,58.8864193793297,75.4,4.45368256666667,0.594646185200841,1.46282866520586,0.868182480005017,113.727527648131
1948,5,11,20.6,1,0,0,0,0,6.30967741935484,19.4935483870968,279.565505895008,60.3185845712552,73.6,3.81795593548387,0.713720861525511,1.68805143565581,0.974330574130303,135.883632070855
1948,6,17,30.2,1,1,0,0,0,12.41,26.2866666666667,312.75392340255,59.8408027837971,64.9,3.34301198709677,1.02378211026625,2.49970276591154,1.47592065564529,169.125769058665
1948,7,7,22.6,3,0,0,0,0,16.2483870967742,30.1741935483871,308.274764949264,60.5562651223459,64.7,3.00575816129032,1.24594898298464,3.12873195061323,1.88278296762859,188.227546739001
1948,8,6,7.9,0,0,0,0,0,15.4,29.4322580645161,264.857485713621,59.9068576458812,17.9,2.87056461290323,1.19542272790619,3.0082793788324,1.81285665092621,162.846469355837
1948,9,10,10.7,0,0,0,0,0,11.4233333333333,25.9766666666667,202.125659573218,57.9823946929298,47.5,3.19405423333333,1.04721937779987,2.4573119922729,1.41009261447303,125.723416074209
1948,10,6,22.9,1,0,0,0,0,2.2741935483871,15.7645161290323,136.308568718986,58.1344363952787,32.9,3.60570206451613,0.55166674294573,1.29947170402146,0.747804961075731,75.9588400273729
1948,11,15,22.9,3,0,0,0,0,0.65,7.64666666666667,69.288890230721,76.2488593263813,90.6,4.03828837204301,0.218361999306331,0.887441600686787,0.669079601380456,32.1894738739785
1948,12,9,14,1,0,0,0,0,-8.52903225806452,0.503225806451613,74.5429652179958,67.499320390826,44.6,3.81718983870968,0.163684424541521,0.511695962674272,0.348011538132751,24.0380055670166
1949,1,11,10.4,0,0,0,0,0,-11.1225806451613,-1.29677419354839,74.1129909496976,64.9707899864427,50.1,3.94368593548387,0.150022998020752,0.457083535014192,0.30706053699344,24.3436461271686
1949,2,11,13,1,0,0,0,0,-12.1214285714286,-1.35714285714286,125.137084900448,61.3909265318562,32.3,3.96648214285714,0.153343647334412,0.425058408918054,0.271714761583642,27.3039100785849
1949,3,8,23.1,2,0,0,0,0,-4.34193548387097,5.16774193548387,159.992265387413,67.2979526898711,59.7,4.19816525806452,0.236788501378518,0.711567008917539,0.474778507539021,50.3538773923539
1949,4,8,8.1,0,0,0,0,0,0.57,15.4066666666667,254.95555522116,54.2144557109683,27.9,4.4629959,0.608175692001894,1.26731384555954,0.659138153557648,112.431863063617
1949,5,12,25.4,1,0,0,0,0,7.81935483870968,22.4741935483871,303.698389977109,56.3063597973885,56.5,3.84463412903226,0.85583400565895,1.98088226280015,1.1250482571412,156.243914032693
1949,6,10,39.4,6,2,0,0,0,14.41,28.8633333333333,324.33665039971,58.7368746928539,163.4,3.34832058709677,1.18285676951681,2.87635542695273,1.69349865743592,186.303121082092
1949,7,11,66,3,2,1,0,0,17.658064516129,30.2935483870968,301.528916200238,63.9296881081848,146.3,3.01887193548387,1.16041842441698,3.23492444456458,2.0745060201476,182.832210691632
1949,8,5,24.1,2,0,0,0,0,15.1387096774194,29.3258064516129,278.679244760119,59.4584383560605,55.9,2.87700883870968,1.19019207865819,2.97151053765526,1.78131845899708,167.575722437648
1949,9,10,12.4,0,0,0,0,0,7.28,20.2066666666667,195.966920931118,60.6985723588297,28.6,3.161411,0.677342527242499,1.74623141739362,1.06888889015112,98.7032739304508
1949,10,6,30.2,1,1,0,0,0,5.24838709677419,18.7870967741935,139.469325448804,58.5044340039403,47.3,3.597275,0.665531743013658,1.63174716551479,0.966215422501135,85.4428183374627
1949,11,6,18.3,1,0,0,0,0,-2.35333333333333,7.78,86.9858222578366,66.2529717508141,26.5,4.02529627204301,0.308829786636465,0.851265673429572,0.542435886793107,41.6163569126743
1949,12,12,17.8,1,0,0,0,0,-8.33225806451613,1.04193548387097,70.0282738621785,66.5888368021471,43.3,3.83260190322581,0.166037285999973,0.529726201309281,0.363688915309308,24.8821680258749
1950,1,8,26.4,2,1,0,0,0,-11.9903225806452,-0.590322580645161,83.3178184269824,59.8158584330987,61.7,3.94368593548387,0.179605270197027,0.461811162854182,0.282205892657155,28.3676780931893
1950,2,9,26.2,1,1,0,0,0,-10.9142857142857,-1.37857142857143,112.131303921643,65.5339737689364,42.2,3.96648214285714,0.137944077827098,0.432376463880875,0.294432386053778,25.0252274845725
1950,3,14,18.3,1,0,0,0,0,-7.07741935483871,2.25806451612903,154.100471871084,66.8642340883446,59.6,4.19816525806452,0.18151867743085,0.584778577243371,0.403259899812521,41.6108700525807
1950,4,11,21.8,2,0,0,0,0,-1.08666666666667,9.39333333333333,210.847076577687,65.8490042081278,67.8,4.4629959,0.343241525306713,0.926337734912095,0.583096209605383,74.1010205882516
1950,5,8,34.8,3,1,0,0,0,7.28387096774194,21.4548387096774,313.352730377428,57.2828629201127,87.1,3.84463412903226,0.801848308558735,1.85959079573105,1.05774248717231,153.072378945632
1950,6,12,48.8,5,2,0,0,0,12.9433333333333,25.5333333333333,313.882500179983,62.9355218732272,158.5,3.34832058709677,0.908100269310822,2.44395257923864,1.53585230992782,162.927134760129
1950,7,11,92.7,3,3,3,1,0,14.2645161290323,27.6,313.577266555774,61.2999415166037,277.7,3.01887193548387,1.05544873045016,2.70521451305249,1.64976578260234,175.786000400771
1950,8,12,30.2,2,1,0,0,0,12.5806451612903,25.3677419354839,251.378553482988,62.4812878696509,68.5,2.87700883870968,0.919428776760909,2.41312543236589,1.49369665560498,141.067020910302
1950,9,5,34.3,1,1,0,0,0,10.0333333333333,22.0466666666667,189.706945160673,64.0023983960885,53.2,3.161411,0.720515895226665,1.99200339916509,1.27148750393843,101.467579735171
1950,10,6,21.8,1,0,0,0,0,6.00322580645161,19.141935483871,143.04859604039,59.7673940411922,31.3,3.597275,0.677256269283614,1.64197557796872,0.964719308685102,86.3726641574393
1950,11,6,9.1,0,0,0,0,0,-5.81666666666667,4.51,87.9249665458275,64.6695543078143,26.4,4.02529627204301,0.24937736654763,0.68867050470766,0.43929313816003,36.0566728074192
1950,12,13,11.2,0,0,0,0,0,-14.158064516129,-3.84838709677419,73.5636128453841,62.0360500154162,50.1,3.83260190322581,0.125002987591767,0.358045521898514,0.233042534306747,20.3690713725269
1951,1,11,9.4,0,0,0,0,0,-15.741935483871,-4.53548387096774,87.8644042126605,59.0797290432829,36.6,3.94368593548387,0.132873322386959,0.352080647265904,0.219207324878945,22.4853996289407
1951,2,10,9.4,0,0,0,0,0,-11.9964285714286,-1.54642857142857,112.350698196062,62.446732011928,43.2,3.96648214285714,0.143001100297377,0.466065035882255,0.323063935584878,25.694999799081
1951,3,13,9.7,0,0,0,0,0,-6.20645161290323,2.50967741935484,156.937172526083,69.3294041294427,54.3,4.19816525806452,0.180592497454423,0.588178279367011,0.407585781912589,41.6444827602399
1951,4,16,31.8,3,1,0,0,0,1.64,11.5433333333333,217.942770962124,67.9568115917289,112.5,4.4629959,0.373450385496894,1.09235996926671,0.718909583769813,80.4925178682403
1951,5,12,14.5,1,0,0,0,0,9.54193548387097,22.5645161290323,280.820958234452,61.4719408176121,76.3,3.84463412903226,0.829412316494917,2.06348899191215,1.23407667541723,150.304098805281
1951,6,13,17,1,0,0,0,0,11.4266666666667,24.3133333333333,324.289254529211,61.7060231780743,64.8,3.34832058709677,0.865039762959183,2.2434430276164,1.37840326465722,160.623659880194
1951,7,6,35.6,2,2,0,0,0,14.9129032258065,28.2225806451613,310.661022357198,61.682662057641,78.3,3.01887193548387,1.09309598958299,2.82130859145913,1.72821260187615,177.762409501195
1951,8,11,16.8,3,0,0,0,0,13.3322580645161,25.5032258064516,254.661122653887,64.1039371699421,78.4,2.87700883870968,0.882990355871064,2.44855121132554,1.56556085545447,140.118001479713
1951,9,12,15,1,0,0,0,0,8.75666666666667,20.9633333333333,196.465113419955,62.9369304757986,39.9,3.161411,0.702265122585916,1.8693880602376,1.16712293765168,101.195279614147
1951,10,15,26.4,4,1,0,0,0,4.35483870967742,15.6129032258065,135.057361261039,64.5945779108962,136.3,3.597275,0.516835631761251,1.40116015649672,0.884324524735466,71.3101488279496
1951,11,9,24.4,2,0,0,0,0,-7.02333333333333,2.75666666666667,88.1286445346749,65.6551344470116,55.3,4.02529627204301,0.201962619231937,0.601924054252336,0.399961435020399,30.9073546569942
1951,12,13,7.9,0,0,0,0,0,-11.5193548387097,-1.49677419354839,78.6512489054853,63.3378860418956,37.3,3.83260190322581,0.162849743992402,0.485565435502359,0.322715691509957,23.5833057302973
1952,1,9,15.5,1,0,0,0,0,-11.3645161290323,-1.39032258064516,85.1284810022375,63.6134863820561,56.2,3.94368593548387,0.15139892260966,0.436927067196201,0.285528144586541,24.9724216844752
1952,2,5,7.6,0,0,0,0,0,-6.70689655172414,1.3551724137931,111.691378315246,71.231232137842,15.2,3.98207624137931,0.153508295464495,0.533646162626004,0.380137867161509,28.3391553259254
1952,3,14,15,2,0,0,0,0,-5.72903225806452,2.87741935483871,162.771086240438,69.6992405531671,74.2,4.19834551612903,0.178481565069679,0.608965543047593,0.430483977977914,42.849882684792
1952,4,4,19.6,1,0,0,0,0,2.63333333333333,16.6666666666667,233.857847159396,58.0075274741544,30.8,4.45368256666667,0.715949034844107,1.49792648462072,0.781977449776616,118.530582083969
1952,5,12,17.8,2,0,0,0,0,7.49032258064516,20.6516129032258,279.458902147907,60.4336932530341,80.9,3.81795593548387,0.761061126518087,1.83278710155319,1.0717259750351,140.87247936978
1952,6,12,24.6,4,0,0,0,0,14.75,27.13,290.978920876534,64.115584499149,103.7,3.34301198709677,1.01423779748368,2.73632845052922,1.72209065304554,165.538280922456
1952,7,13,50.3,6,4,0,0,0,16.8161290322581,29.8741935483871,308.887178881257,62.7067375110795,193,3.00575816129032,1.15856954654818,3.12334281078845,1.96477326424027,183.329825353761
1952,8,9,40.9,4,2,0,0,0,14.0129032258065,26.8645161290323,262.265662994668,62.4687872689611,120.3,2.87056461290323,0.978331920251997,2.61701311251758,1.63868119226558,148.714832789376
1952,9,5,5.6,0,0,0,0,0,9.26333333333333,23.7866666666667,203.530737080628,57.1577101937347,12.5,3.19405423333333,0.937171973245441,2.14437525539114,1.2072032821457,118.508384882704
1952,10,2,0.8,0,0,0,0,0,-1.08387096774194,14.6225806451613,146.716447153018,51.1510299134732,1.6,3.60570206451613,0.58192670340634,1.17124901563726,0.589322312230918,79.5396294553016
1952,11,5,34,2,1,0,0,0,-1.54333333333333,9.37,91.2916357500481,64.0655335590965,74.7,4.03828837204301,0.353972423562859,0.936340617092712,0.582368193529853,46.7161749626562
1952,12,11,13.5,1,0,0,0,0,-5.66129032258065,0.548387096774194,51.4903871736487,77.6154577328764,42.5,3.81718983870968,0.119621263205946,0.535803798588855,0.416182535382908,19.1854631325253
1953,1,9,7.9,0,0,0,0,0,-9.57096774193548,-0.687096774193548,78.1375017134603,68.4440664686119,16.4,3.94368593548387,0.138876512440511,0.465948919270575,0.327072406830064,23.4299239127632
1953,2,8,24.9,3,0,0,0,0,-8.37142857142857,0.632142857142857,110.486066626848,67.8523535376495,70.3,3.96648214285714,0.158874729243903,0.51077574831815,0.351901019074246,27.9909437487133
1953,3,14,18,1,0,0,0,0,-3.70967741935484,5.69677419354839,157.437415201094,67.8984366336383,65.6,4.19816525806452,0.253139206234547,0.747862148678373,0.494722942443826,52.511648737308
1953,4,14,16,2,0,0,0,0,0.93,11.24,221.396851256142,66.2907646900014,79.2,4.4629959,0.362334011832124,1.0377558442146,0.675421832382473,78.8038687021958
1953,5,9,5.3,0,0,0,0,0,7.93870967741935,21.1322580645161,287.526318528101,60.4317067780415,25.9,3.84463412903226,0.778976067201209,1.89381923964294,1.11484317244173,146.026756261279
1953,6,8,70.4,2,2,1,0,0,14.3866666666667,28.4133333333333,321.543436895365,59.686182384968,130.8,3.34832058709677,1.13728938319829,2.82835244367713,1.69106306047884,182.135458927073
1953,7,8,50.8,3,2,0,0,0,16.1129032258065,29.4935483870968,309.514408162983,61.7708118719694,108.7,3.01887193548387,1.15686724349043,3.03020390635003,1.8733366628596,183.607811499141
1953,8,6,31.8,3,1,0,0,0,15.2,29.7129032258064,270.001986038815,58.8014731666266,88.6,2.87700883870968,1.25771022320999,3.02382464425897,1.76611442104898,167.956779946024
1953,9,11,26.2,1,1,0,0,0,9.35,24.4666666666667,208.931154740338,55.5648185899371,53.8,3.161411,0.993878679925068,2.2324298766465,1.23855119672143,123.119743298108
1953,10,6,30,2,1,0,0,0,5.58387096774194,20.2548387096774,145.81212963263,55.9178283054144,46,3.597275,0.789513468143083,1.75121015786279,0.961696689719708,95.0105958660172
1953,11,5,4.8,0,0,0,0,0,-0.576666666666667,9.98666666666667,87.6021322021826,65.677251811962,13.1,4.02529627204301,0.369414746474489,0.988579798656053,0.619165052181565,47.8939196462352
1953,12,11,12.4,0,0,0,0,0,-6.52903225806452,1.75161290322581,70.2929095768105,70.3016841814451,55.2,3.83260190322581,0.164427620211754,0.575244826106938,0.410817205895184,24.0536187385609
1954,1,7,8.9,0,0,0,0,0,-12.258064516129,-1.33225806451613,89.6862258262482,60.4714935313612,19.3,3.94368593548387,0.156543387605686,0.426928406813521,0.270385019207835,25.6664371166431
1954,2,8,8.9,0,0,0,0,0,-4.30357142857143,5.21785714285714,116.046683257032,67.0304357060455,16.1,3.96648214285714,0.231632350648387,0.698992770621318,0.467360419972931,36.4383688688401
1954,3,11,7.6,0,0,0,0,0,-5.46451612903226,4.90645161290323,171.611410827166,64.4725842713588,30.2,4.19816525806452,0.245479100424426,0.667497471237032,0.422018370812605,52.219403644485
1954,4,12,16.5,3,0,0,0,0,3.13333333333333,16.2066666666667,242.44730652222,59.261559284199,103.8,4.4629959,0.586433991116961,1.39926749157357,0.812833500456613,109.193211348298
1954,5,10,30,3,1,0,0,0,5.38387096774194,18.1354838709677,285.867265142907,60.8001878933269,75.9,3.84463412903226,0.641765307396662,1.57803526005709,0.936269952660432,129.420640801225
1954,6,10,87.9,5,3,1,1,0,15.0166666666667,28.2633333333333,324.941344991025,61.8900333341018,187.1,3.34832058709677,1.12571788010813,2.90454750234284,1.77882962223472,183.099045414754
1954,7,7,57.7,4,2,1,0,0,16.2161290322581,29.3935483870968,300.820793252999,62.2953191481907,145.6,3.01887193548387,1.15693843389094,3.02267502114579,1.86573658725485,180.294212103308
1954,8,9,26.7,3,1,0,0,0,14.1032258064516,27.1483870967742,264.704894879654,61.9516595373538,70.7,2.87700883870968,1.00583945073656,2.65175447044953,1.64591501971297,151.410843387535
1954,9,11,41.4,3,1,0,0,0,10.8566666666667,23.49,188.776343415208,62.7975437383017,97.1,3.161411,0.859513005963386,2.19699801870968,1.33748501274629,109.684516933138
1954,10,10,44.5,3,1,0,0,0,4.69354838709677,15.7677419354839,125.142697419517,65.0904598529509,94.6,3.597275,0.499524808448211,1.41275299888202,0.913228190433804,68.9021884129528
1954,11,9,6.6,0,0,0,0,0,-1.70333333333333,8.20666666666667,82.1837927268859,67.1995823385432,20.7,4.02529627204301,0.309899837768604,0.863502534735412,0.553602696966808,42.096709312187
1954,12,13,9.4,0,0,0,0,0,-8.90967741935484,-0.112903225806452,69.1777060741479,68.2534636191644,30.4,3.83260190322581,0.140881104007211,0.473888838927797,0.333007734920586,22.0608607634235
1955,1,7,11.2,0,0,0,0,0,-11.8225806451613,-2.75806451612903,87.3047477573492,66.2548915688282,16.6,3.94368593548387,0.127182863913743,0.398051992139037,0.270869128225294,21.3692325821778
1955,2,11,10.2,0,0,0,0,0,-11.4464285714286,-1.13571428571429,118.5753006666,62.8799228938942,42.5,3.96648214285714,0.153442750368694,0.435339171227919,0.281896420859225,27.043098839903
1955,3,7,6.4,0,0,0,0,0,-6.42258064516129,4.81935483870968,175.642983855439,61.8476791058217,24.5,4.19816525806452,0.273602451319064,0.681732067406613,0.40812961608755,55.6774023080826
1955,4,10,39.6,2,1,0,0,0,5.07333333333333,18.39,232.480153798729,59.6303543404922,92.8,4.4629959,0.648476846126061,1.55126867758146,0.902791831455402,115.574202858772
1955,5,8,15.5,1,0,0,0,0,8.58387096774194,22.7258064516129,291.743735865761,58.4042372131186,53.3,3.84463412903226,0.862399408607724,2.02138116036037,1.15898175175265,154.700426630083
1955,6,11,22.6,1,0,0,0,0,12.26,24.8933333333333,292.439800822262,63.1554768757197,70.5,3.34832058709677,0.91601951259611,2.3784519689828,1.46243245638669,155.572186496459
1955,7,12,45.2,2,1,0,0,0,18.2967741935484,32.9064516129032,316.179582139363,59.3175346586826,99.7,3.01887193548387,1.47151674543463,3.61162530936521,2.14010856393058,206.245340380386
1955,8,6,16.5,1,0,0,0,0,17.1096774193548,31.4483870967742,258.957128037478,59.746462272136,39.4,2.87700883870968,1.35803127647661,3.37997588825111,2.0219446117745,171.256812522391
1955,9,8,5.1,0,0,0,0,0,9.36666666666667,25.0666666666667,210.277265481984,54.5868365910175,20.5,3.161411,1.04822030711414,2.28605714605479,1.23783683894065,126.829507914665
1955,10,14,21.6,3,0,0,0,0,4.94193548387097,16.6612903225806,132.913427034177,63.6693018849304,82.4,3.597275,0.55868449192811,1.46624096079544,0.907556468867325,74.9789878863509
1955,11,9,6.6,0,0,0,0,0,-5.36,4.79,87.2739974999639,65.0270333075501,14.5,4.02529627204301,0.232890988029239,0.67665303242515,0.443762044395911,34.6745432144123
1955,12,8,9.7,0,0,0,0,0,-11.2741935483871,-2.47096774193548,69.0456131438335,67.516271799965,15.2,3.83260190322581,0.132490053624467,0.41200859378854,0.279518540164073,20.646138076962
1956,1,7,3.3,0,0,0,0,0,-11.3806451612903,-0.841935483870968,87.3849893791103,62.2053843123617,10.9,3.94368593548387,0.156604997551789,0.438983071021859,0.28237807347007,25.791869658533
1956,2,7,13.5,1,0,0,0,0,-11.3068965517241,0.6,131.500823872155,58.0519583825994,25.5,3.98207624137931,0.186416420992338,0.462849568163043,0.276433147170705,32.9956380034825
1956,3,15,24.4,1,0,0,0,0,-5.95161290322581,3.74516129032258,170.036592858567,66.2620108849151,64.5,4.19834551612903,0.213016517449996,0.623684822905627,0.410668305455631,47.353447175209
1956,4,14,45.5,2,1,0,0,0,-0.206666666666667,13.09,238.339986713719,58.3655718969168,90.1,4.45368256666667,0.49899365402211,1.1153864067375,0.616392752715392,97.1123065085755
1956,5,12,40.1,4,1,0,0,0,7.60645161290323,20.141935483871,275.304033447967,61.9244075892663,129.8,3.81795593548387,0.716470994376625,1.81142610955511,1.09495511517848,135.999993198103
1956,6,7,33.8,2,2,0,0,0,14.9466666666667,29.2733333333333,322.373230491629,59.2728278378523,82.4,3.34301198709677,1.20342915337882,2.98170614353541,1.77827699015659,186.717216132078
1956,7,11,26.7,3,1,0,0,0,14.7548387096774,27.4129032258065,305.812249428421,63.1984631202953,114.2,3.00575816129032,1.0174759994502,2.71499698552127,1.69752098607107,171.565167355235
1956,8,15,44.7,2,2,0,0,0,15.1096774193548,27.8838709677419,262.926425999802,62.855515630221,143.5,2.87056461290323,1.0239108274133,2.79190886918661,1.7679980417733,152.775540612585
1956,9,7,26.7,1,1,0,0,0,8.16666666666667,22.6866666666667,208.694656507638,56.8159483257885,36.1,3.19405423333333,0.852827748058712,1.98128130347942,1.12845355542071,114.396118818326
1956,10,4,3.6,0,0,0,0,0,5.82258064516129,20.5451612903226,145.224465116948,55.6987184132416,7.9,3.60570206451613,0.770976387802761,1.71992888106179,0.948952493259027,94.3298109388518
1956,11,8,26.4,1,1,0,0,0,-2.3,6.37333333333333,81.9297988808718,70.3141703027064,70.6,4.03828837204301,0.253929247045028,0.839691922666177,0.585762675621149,35.689190120703
1956,12,5,10.2,0,0,0,0,0,-8.19677419354839,1.1,69.5797387395102,67.0852058174556,25.7,3.81718983870968,0.166460591689807,0.528444182194052,0.361983590504245,24.8742947572059
1957,1,9,2.8,0,0,0,0,0,-15.5064516129032,-5.53548387096774,86.7731904661352,62.5410774109503,10.6,3.94368593548387,0.116525955927105,0.326799094604808,0.210273138677704,20.0519855297125
1957,2,8,6.9,0,0,0,0,0,-7.46428571428571,2.27857142857143,118.247163579838,65.6423025707365,9.8,3.96648214285714,0.188686330315397,0.56031888361557,0.371632553300172,31.8123824466815
1957,3,11,14.5,1,0,0,0,0,-5.06774193548387,6.36451612903226,179.772215929839,61.5302191142775,30.3,4.19816525806452,0.289660521642188,0.726663675114587,0.437003153472398,59.0945207898119
1957,4,11,23.1,1,0,0,0,0,3.15,14.4533333333333,229.662807753722,64.2928604856396,61,4.4629959,0.519870082514583,1.35007730531141,0.830207222796831,98.5137460986072
1957,5,16,37.3,4,1,0,0,0,7.20967741935484,18.5935483870968,256.333332418794,65.267886349708,147.3,3.84463412903226,0.607882011337588,1.66486722144131,1.05698521010372,122.396841994498
1957,6,15,32.3,4,3,0,0,0,13.4233333333333,26.01,311.932221333672,63.1427750203442,163,3.34832058709677,0.933754837715426,2.52753748557359,1.59378264785817,164.452769640552
1957,7,10,47.2,2,1,0,0,0,16.0225806451613,29.6,310.592200549465,61.28095651868,101.6,3.01887193548387,1.18479299972381,3.03806324084617,1.85327024112235,185.382880793465
1957,8,9,45.2,3,2,0,0,0,14.3870967741935,27.5838709677419,257.957697852698,61.9349007511756,123.4,2.87700883870968,1.05626996321371,2.72759729783053,1.67132733461682,152.865417653906
1957,9,6,9.4,0,0,0,0,0,8.23333333333333,21.94,201.945692024139,59.0408512756102,24.3,3.161411,0.776910189870046,1.93437797259465,1.1574677827246,108.019602633316
1957,10,3,34.8,2,1,0,0,0,1.89032258064516,15.2,141.743999158374,58.6411816734092,54.3,3.597275,0.542872358915883,1.27234993300616,0.729477574090282,75.7419095700883
1957,11,11,25.9,1,1,0,0,0,-2.10666666666667,5.77333333333333,78.9541650203135,72.7824752331583,74,4.02529627204301,0.202232918558945,0.763330170712456,0.561097252153511,31.0198848201578
1957,12,7,14.5,1,0,0,0,0,-7.04838709677419,2.5258064516129,73.9974648256714,66.4162168407092,35.9,3.83260190322581,0.198959084679286,0.582419470756742,0.383460386077456,28.2717976042838
1958,1,10,3.8,0,0,0,0,0,-10.5548387096774,-1.78709677419355,80.3279034939327,67.7880671113021,13.3,3.94368593548387,0.132446045477988,0.423580788793299,0.29113474331531,22.3718805384847
1958,2,5,0.8,0,0,0,0,0,-13.5107142857143,-3.21071428571429,127.256823563816,61.9099100386624,2.2,3.96648214285714,0.150405659106141,0.412381341246035,0.261975682139894,26.0695679120467
1958,3,6,4.1,0,0,0,0,0,-3.95483870967742,6.10967741935484,169.533743669364,65.9938912707609,9.7,4.19816525806452,0.258795049141073,0.717366751082702,0.458571701941629,55.1805073382178
1958,4,8,37.6,2,1,0,0,0,1.43,14.92,235.819842304594,57.7716206970218,69.5,4.4629959,0.553082818423962,1.25642140452067,0.70333858609671,103.822533862069
1958,5,6,54.6,2,2,1,0,0,6.09032258064516,23.158064516129,315.109799682609,50.2667454194748,99.8,3.84463412903226,0.96844051841273,1.96214331109532,0.993702792682587,168.241916166964
1958,6,11,14.5,1,0,0,0,0,10.06,23.9833333333333,319.818133291095,58.6995010166801,55,3.34832058709677,0.894053855163672,2.15270799301028,1.25865413784661,160.280702841337
1958,7,7,16.8,2,0,0,0,0,14.0290322580645,27.5258064516129,293.173834886387,61.1090926019019,43.1,3.01887193548387,1.04650364418767,2.68672954627806,1.64022590209038,168.490366330869
1958,8,10,24.9,1,0,0,0,0,13.8258064516129,29.6,279.17939011982,55.3898879489293,52.3,2.87700883870968,1.32133302238856,2.94601195635646,1.6246789339679,173.6532131774
1958,9,10,18.5,3,0,0,0,0,9.29333333333333,23.43,209.792460093397,57.9834869872326,62,3.161411,0.872663787703567,2.08615278039635,1.21348899269278,116.203130033136
1958,10,6,30.5,2,1,0,0,0,4.95806451612903,18.1935483870968,135.931046374949,59.3931677622518,63.4,3.597275,0.634997374240235,1.54663450445938,0.911637130219142,82.6587965751001
1958,11,10,27.4,1,1,0,0,0,-2.25,8.44,91.8741880758384,64.2817025461639,58.1,4.02529627204301,0.327850907756398,0.910066219937785,0.582215312181388,44.1416804266694
