"year","month","discharge.mm","runoff.mm","baseflow.mm"
2014,8,9.49605647705499,4.90399142586177,4.59206505119322
2014,9,15.5022983722686,8.1205938993942,7.38170447287437
2014,10,7.7041390055548,3.09824743066174,4.60589157489307
2014,11,4.44107941239089,1.39481971084058,3.04625970155031
2014,12,5.66334410745737,1.7720072773724,3.89133683008497
2015,1,2.80954961580893,0.324093715524416,2.48545590028451
2015,2,2.10163160237676,0.28759169295682,1.81403990941994
2015,3,9.00936284282037,4.20824075328546,4.80112208953491
2015,4,13.0743608105754,6.74955580931736,6.32480500125806
2015,5,13.6052993206495,7.99892049083555,5.606378829814
2015,6,11.9184634292682,5.27011777343372,6.64834565583448
2015,7,8.45077128534655,3.40298401300637,5.04778727234018
2015,8,12.9012527338533,8.32135502351598,4.57989771033735
2015,9,14.8939313294753,8.84620986316217,6.04772146631312
2015,10,9.43521977277566,4.4488222656628,4.98639750711286
2015,11,22.6754988677492,11.5943697137438,11.0811291540055
2015,12,18.5994396810343,7.74783082044632,10.851608860588
2016,1,5.40893607138019,1.28641976503377,4.12251630634641
2016,2,13.6218911490894,7.49121054057716,6.1306806085122
2016,3,18.5551948051948,9.37548919039232,9.17970561480249
2016,4,10.2482193663267,2.43789265875704,7.81032670756963
2016,5,9.54583196237444,3.07280662705402,6.47302533532042
2016,6,14.103054173844,7.63777169179554,6.4652824820485
2016,7,36.6181653666751,24.4884326552732,12.1297327114019
2016,8,14.108584783324,6.09030715930865,8.01827762401533
2016,9,27.2769659550584,14.9160537673951,12.3609121876633
2016,10,24.3899878065303,14.8419436003639,9.54804420616641
2016,11,10.4473213076045,3.7171226314669,6.73019867613757
2016,12,9.66197476145315,2.56288443300366,7.09909032844949
