date,DToPcpn,DAvSol,DAvTAir,DMxTAir,DMnTAir,DAvRHum,DAvWind
2010-01-21,0.0,37.42,-2.16,-1.68,-2.53,86.1,6.11
2010-01-22,0.0,59.3,-2.03,-0.69,-4.44,93.3,4.19
2010-01-23,2.03,32.49,0.68,2.01,-0.82,103.1,5.36
2010-01-24,12.7,48.52,0.87,2.27,-2.07,101.7,5.39
2010-01-25,0.0,34.03,-3.5,-1.42,-7.33,91.9,6.5
2010-01-26,0.0,92.6,-9.3,-6.2,-16.29,81.7,6.98
2010-01-27,0.0,115.6,-12.33,-6.48,-17.07,73.7,5.8
2010-01-28,0.0,139.4,-16.39,-13.32,-19.71,67.9,5.68
2010-01-29,0.0,138.7,-17.06,-12.08,-21.76,69.77,1.85
2010-01-30,0.0,102.4,-12.63,-6.41,-18.86,77.2,2.05
2010-01-31,0.0,128.4,-11.47,-6.94,-17.01,75.5,3.53
2010-02-01,0.0,76.9,-9.94,-6.34,-17.21,78.8,2.37
2010-02-02,3.05,78.8,-3.73,-0.36,-6.61,101.5,3.08
2010-02-03,0.0,137.1,-7.86,-0.44,-15.69,87.4,2.34
2010-02-04,0.0,71.4,-5.51,-1.81,-15.29,91.2,2.54
2010-02-05,0.25,73.2,-2.06,-0.63,-4.24,95.9,5.69
2010-02-06,0.0,136.1,-6.86,-4.17,-12.79,81.5,5.01
2010-02-07,0.0,100.2,-6.35,-3.59,-9.89,82.0,2.6
2010-02-08,0.51,112.9,-5.95,-3.65,-10.82,92.6,3.17
2010-02-09,0.0,85.3,-5.13,-4.17,-5.95,100.4,7.06
2010-02-10,0.0,160.5,-7.47,-3.85,-14.5,85.6,6.58
2010-02-11,1.52,171.8,-12.71,-2.22,-19.91,86.6,1.85
2010-02-12,0.0,171.3,-11.66,-0.5,-20.77,79.3,2.22
2010-02-13,0.0,170.9,-10.42,-3.33,-18.0,73.8,3.13
2010-02-14,0.0,171.6,-9.5,-4.32,-15.76,80.7,3.39
2010-02-15,0.25,115.5,-6.26,-3.85,-11.01,91.8,4.91
2010-02-16,0.0,160.0,-3.46,-1.15,-6.08,75.8,6.9
2010-02-17,0.0,109.1,-2.12,0.16,-4.17,78.0,4.27
2010-02-18,0.0,179.5,-4.86,1.21,-11.21,65.63,3.1
2010-02-19,0.0,175.9,-5.74,1.39,-15.76,61.66,2.05
2010-02-20,1.52,73.3,-2.09,-0.43,-3.78,99.2,1.74
2010-02-21,0.0,120.8,-1.79,1.21,-4.31,91.6,3.07
2010-02-22,1.27,101.6,-1.88,-0.44,-3.32,98.5,3.66
2010-02-23,0.51,150.8,-3.75,-1.43,-7.13,88.1,3.69
2010-02-24,0.0,154.7,-7.45,-4.7,-11.54,85.2,7.08
2010-02-25,0.0,199.1,-10.5,-4.32,-16.88,78.9,3.81
2010-02-26,0.0,198.7,-7.27,-1.22,-16.02,68.93,5.92
2010-02-27,0.0,165.7,-1.48,1.93,-4.9,75.2,5.42
2010-02-28,0.0,111.7,-0.42,0.68,-2.2,87.9,3.77
2010-03-01,0.0,205.1,-2.14,3.36,-8.05,81.8,2.6
2010-03-02,0.0,167.8,-6.79,0.88,-12.07,90.7,2.26
2010-03-03,0.0,216.2,-6.62,3.05,-13.51,76.7,2.09
2010-03-04,0.0,218.2,-4.44,5.2,-12.4,72.6,1.57
2010-03-05,0.0,218.5,-4.95,2.96,-13.65,82.0,1.09
2010-03-06,0.0,218.8,-3.76,4.02,-13.12,83.0,1.34
2010-03-07,0.0,138.4,-0.96,7.12,-7.99,87.6,1.4
2010-03-08,0.0,181.9,-1.3,5.07,-6.81,102.0,2.19
2010-03-09,0.25,83.4,2.15,4.23,0.3,102.6,3.74
2010-03-10,6.6,48.77,3.85,7.06,1.6,104.0,3.5
2010-03-11,6.86,43.41,5.07,7.52,1.93,105.9,4.1
2010-03-12,0.25,137.3,5.07,8.75,1.87,99.5,2.63
2010-03-13,1.02,29.91,4.3,5.23,3.32,102.5,7.06
2010-03-14,0.0,190.3,7.65,13.8,2.06,77.7,5.63
2010-03-15,0.0,225.6,6.3,14.4,0.1,75.1,3.29
2010-03-16,0.0,225.3,6.6,16.09,-1.27,71.9,1.74
2010-03-17,0.0,237.7,7.86,18.0,-2.53,58.93,1.95
2010-03-18,0.0,212.6,9.45,17.41,2.66,67.48,4.57
2010-03-19,0.25,110.9,4.98,10.92,-1.09,81.4,4.71
2010-03-20,2.03,176.5,-1.34,2.79,-3.91,85.1,3.93
2010-03-21,0.0,245.6,1.34,9.41,-4.37,67.91,2.16
2010-03-22,0.0,246.9,3.17,11.71,-5.09,63.35,3.23
2010-03-23,0.0,250.3,4.84,15.05,-5.15,62.98,1.6
2010-03-24,0.0,124.7,6.25,13.15,-1.54,63.39,1.52
2010-03-25,0.0,237.6,1.1,4.88,-6.34,60.23,4.89
2010-03-26,0.0,254.6,-1.06,6.06,-8.11,62.56,3.7
2010-03-27,0.0,120.9,2.85,8.9,-2.07,63.12,3.9
2010-03-28,0.0,182.8,3.72,11.0,-3.38,74.8,4.47
2010-03-29,0.0,264.0,2.54,10.66,-6.94,65.68,2.57
2010-03-30,0.0,187.6,9.54,18.66,-0.16,62.4,7.79
2010-03-31,0.0,243.6,14.92,23.55,8.04,60.02,4.92
2010-04-01,0.0,228.7,18.12,26.95,7.84,62.19,5.39
2010-04-02,3.05,150.8,16.99,23.95,11.84,70.7,7.81
2010-04-03,0.0,185.9,10.33,14.79,6.72,68.25,6.26
2010-04-04,0.0,171.0,11.49,18.87,4.1,65.47,6.01
2010-04-05,11.68,224.1,11.74,20.09,2.86,64.44,3.63
2010-04-06,33.78,61.71,8.91,12.64,6.92,97.9,6.11
2010-04-07,15.24,34.87,5.11,8.7,-0.3,95.1,6.14
2010-04-08,3.05,75.9,0.4,3.19,-2.0,88.6,5.46
2010-04-09,0.0,296.6,4.8,13.34,-4.36,67.02,2.42
2010-04-10,0.0,185.7,9.99,17.35,4.03,66.2,4.4
2010-04-11,0.51,281.4,11.5,18.52,3.31,55.5,2.13
2010-04-12,0.51,83.3,9.34,15.78,2.8,64.68,3.56
2010-04-13,0.0,235.7,10.23,15.9,5.68,71.5,5.72
2010-04-14,0.0,274.8,15.39,26.17,5.48,61.94,5.09
2010-04-15,0.51,248.6,18.25,26.63,9.42,62.11,6.75
2010-04-16,0.0,256.9,11.12,15.51,4.03,52.39,7.09
2010-04-17,0.0,304.2,8.26,15.19,0.82,38.19,7.15
2010-04-18,0.0,306.2,6.6,14.58,-3.06,62.38,2.6
2010-04-19,0.0,263.4,7.84,15.5,-1.47,65.07,2.09
2010-04-20,0.0,283.1,10.33,19.31,0.17,59.77,1.73
2010-04-21,0.0,292.5,8.94,15.37,1.41,67.83,3.99
2010-04-22,0.0,305.3,7.83,16.42,-0.49,65.33,2.59
2010-04-23,0.0,180.6,10.13,17.6,0.16,57.51,4.08
2010-04-24,6.86,36.87,9.38,10.54,8.04,96.3,6.05
2010-04-25,17.02,31.71,8.32,9.36,7.12,90.8,7.54
2010-04-26,0.0,324.6,10.42,16.75,3.51,59.54,4.59
2010-04-27,0.0,332.1,7.06,12.75,2.14,56.09,4.22
2010-04-28,0.0,303.4,8.7,16.03,-2.2,59.32,3.11
2010-04-29,0.0,264.0,16.19,24.54,6.08,59.71,7.75
2010-04-30,15.24,147.6,18.29,24.87,13.93,78.5,7.22
2010-05-01,0.0,283.7,15.2,20.16,10.99,73.4,7.03
2010-05-02,0.25,250.6,15.29,20.94,9.6,69.16,3.93
2010-05-03,0.0,292.1,12.63,18.66,7.25,62.15,5.08
2010-05-04,0.0,312.0,16.77,26.57,5.75,58.03,6.49
2010-05-05,1.78,321.5,13.62,19.18,8.04,56.85,7.68
2010-05-06,0.0,262.9,9.85,16.35,4.5,67.67,3.66
2010-05-07,13.72,32.43,5.7,7.25,3.65,88.7,5.24
2010-05-08,2.03,167.3,4.09,8.24,1.22,86.7,6.78
2010-05-09,0.0,241.5,7.15,13.28,-0.22,67.36,2.08
2010-05-10,0.0,221.1,8.59,14.13,0.44,61.94,5.25
2010-05-11,19.56,38.79,5.62,7.71,3.77,96.5,6.44
2010-05-12,20.83,50.08,6.85,8.57,5.55,95.0,5.17
2010-05-13,11.94,83.4,10.64,18.02,7.19,93.8,5.51
2010-05-14,1.02,308.3,11.61,21.58,-117.1,72.5,5.51
2010-05-15,0.0,235.5,11.96,18.32,3.58,71.3,1.94
2010-05-16,0.0,193.0,11.32,16.88,2.99,72.8,3.48
2010-05-17,0.0,300.0,13.73,19.38,7.45,59.9,4.28
2010-05-18,0.0,296.0,14.31,22.25,4.89,57.02,3.79
2010-05-19,0.0,342.1,16.71,25.31,5.1,51.9,2.32
2010-05-20,0.0,273.3,17.13,24.53,7.19,58.06,3.63
2010-05-21,6.1,85.5,14.55,18.13,12.37,93.8,3.07
2010-05-22,0.0,273.1,18.47,24.07,11.12,80.0,3.78
2010-05-23,0.0,304.5,24.43,31.65,16.75,73.9,5.62
2010-05-24,0.0,278.9,26.55,32.76,20.3,70.8,4.19
2010-05-25,21.08,204.1,22.02,29.3,17.27,84.1,3.04
2010-05-26,0.76,248.2,21.37,27.78,15.83,85.6,2.62
2010-05-27,0.0,341.6,20.12,25.9,14.01,65.59,3.48
2010-05-28,0.0,346.6,19.56,27.27,10.01,61.55,2.82
2010-05-29,0.0,331.7,21.79,29.3,11.91,66.06,2.5
2010-05-30,0.0,309.1,24.18,31.07,15.58,66.11,3.82
2010-05-31,0.0,268.8,19.87,24.72,12.43,70.4,3.21
2010-06-01,0.0,311.6,20.71,27.99,10.07,58.92,3.06
2010-06-02,15.75,150.6,18.08,24.46,12.1,85.9,2.97
2010-06-03,0.0,259.7,16.51,22.17,10.59,80.2,2.12
2010-06-04,7.37,190.4,18.3,25.64,12.1,82.8,4.41
2010-06-05,14.73,156.2,18.15,26.36,12.69,85.0,3.38
2010-06-06,0.25,251.3,15.74,21.91,11.19,84.9,4.06
2010-06-07,0.0,261.4,16.14,21.38,11.11,79.9,3.05
2010-06-08,20.57,40.31,13.51,17.02,10.33,97.1,4.38
2010-06-09,0.0,353.6,19.03,24.92,12.76,74.5,5.45
2010-06-10,0.0,179.2,16.54,21.34,10.14,80.0,2.38
2010-06-11,18.29,221.7,20.93,28.65,12.17,86.3,4.58
2010-06-12,0.0,101.3,19.19,21.99,16.62,92.4,2.85
2010-06-13,0.76,137.7,18.36,22.17,15.7,92.8,2.19
2010-06-14,3.81,70.6,17.3,19.45,14.33,97.2,3.03
2010-06-15,0.0,94.6,17.8,21.34,13.94,96.9,2.43
2010-06-16,0.25,307.8,19.69,25.7,15.04,84.1,3.42
2010-06-17,0.0,338.8,22.05,27.79,13.55,77.7,3.52
2010-06-18,4.32,201.2,21.77,27.07,17.67,81.8,4.49
2010-06-19,0.0,341.1,20.75,25.9,14.46,76.9,4.2
2010-06-20,0.0,248.3,19.74,25.24,13.54,81.8,1.75
2010-06-21,17.53,176.0,20.47,26.03,15.58,87.3,3.16
2010-06-22,0.25,328.1,23.21,29.3,17.8,85.8,2.68
2010-06-23,30.73,224.8,22.87,27.99,17.08,85.6,4.94
2010-06-24,0.0,342.7,20.51,25.82,15.5,78.1,3.03
2010-06-25,14.73,311.3,21.44,27.2,13.48,80.0,3.18
2010-06-26,3.05,289.5,22.82,28.7,17.74,85.3,3.16
2010-06-27,7.11,210.7,21.81,26.69,18.77,89.9,3.63
2010-06-28,0.0,270.9,19.39,23.94,12.56,78.3,4.45
2010-06-29,0.0,365.2,16.08,22.17,9.94,74.8,2.46
2010-06-30,0.0,358.6,16.55,23.6,7.97,68.74,2.02
2010-07-01,0.0,348.5,18.2,24.58,10.21,70.9,2.4
2010-07-02,0.0,351.3,20.01,27.02,11.13,69.86,4.19
2010-07-03,0.0,355.9,22.11,28.51,13.09,68.81,4.47
2010-07-04,0.51,245.5,24.34,28.58,20.09,75.7,6.08
2010-07-05,10.41,106.8,22.85,25.24,20.48,92.3,3.92
2010-07-06,2.54,216.2,24.04,27.92,19.76,90.1,2.74
2010-07-07,14.99,199.9,23.36,28.24,19.44,90.4,2.11
2010-07-08,0.51,298.9,22.32,27.19,16.88,87.3,2.66
2010-07-09,0.0,343.7,22.05,28.19,15.65,75.9,2.5
2010-07-10,0.0,345.8,21.79,28.77,16.17,79.1,2.64
2010-07-11,0.0,223.9,20.41,26.74,15.9,85.3,2.83
2010-07-12,0.0,174.0,19.58,24.78,15.89,90.4,1.72
2010-07-13,0.0,297.1,21.87,27.59,15.57,84.1,2.04
2010-07-14,25.15,283.8,23.76,30.66,16.95,86.7,4.65
2010-07-15,55.37,310.2,21.87,26.16,16.75,80.3,3.63
2010-07-16,0.0,337.3,23.37,29.1,16.95,75.7,4.06
2010-07-17,0.0,334.5,24.54,29.88,19.5,79.0,2.64
2010-07-18,2.54,274.9,23.79,28.38,18.66,81.4,4.07
2010-07-19,2.29,251.8,21.38,27.13,16.22,85.7,2.11
2010-07-20,0.25,273.9,21.95,27.78,14.86,86.5,2.0
2010-07-21,0.0,341.6,22.61,27.85,16.29,79.1,2.42
2010-07-22,76.5,47.73,20.65,24.94,16.22,99.7,3.11
2010-07-23,3.56,213.8,23.58,28.45,20.74,91.9,3.68
2010-07-24,13.46,263.7,22.42,27.53,18.39,89.2,3.75
2010-07-25,0.0,324.5,21.22,27.33,14.66,81.2,1.74
2010-07-26,0.0,317.5,20.43,26.81,12.63,78.8,1.68
2010-07-27,0.0,290.1,24.08,29.49,16.42,85.6,3.23
2010-07-28,8.38,269.0,21.88,26.94,15.38,84.0,3.96
2010-07-29,0.0,291.3,20.02,26.41,13.35,79.4,1.48
2010-07-30,0.0,123.8,18.92,22.32,14.34,86.6,2.07
2010-07-31,0.76,204.5,20.72,25.89,16.09,89.9,1.82
2010-08-01,0.0,292.5,21.85,28.77,14.66,85.7,1.44
2010-08-02,0.0,157.7,22.18,26.49,16.95,90.0,2.76
2010-08-03,0.0,244.9,24.38,31.17,18.46,88.0,1.18
2010-08-04,0.0,212.2,23.53,28.11,19.82,84.6,2.28
2010-08-05,0.0,296.7,20.78,24.78,15.51,76.8,4.13
2010-08-06,0.0,280.2,19.51,25.57,13.48,79.6,2.61
2010-08-07,0.0,243.8,20.77,26.61,12.04,84.7,3.26
2010-08-08,28.19,173.3,22.86,27.34,19.11,89.5,4.04
2010-08-09,29.21,275.5,24.13,32.03,19.89,89.6,2.1
2010-08-10,0.0,218.7,24.63,30.48,18.26,87.7,1.83
2010-08-11,0.0,269.9,24.43,28.57,19.69,86.5,2.52
2010-08-12,0.0,304.1,25.87,33.72,18.39,85.2,1.49
2010-08-13,16.0,58.4,21.55,24.74,18.59,94.9,3.75
2010-08-14,0.25,175.7,22.72,28.64,18.06,92.5,1.84
2010-08-15,0.0,310.6,20.33,24.27,14.33,75.9,4.23
2010-08-16,0.0,311.9,18.29,24.2,12.17,74.9,3.58
2010-08-17,0.0,186.3,16.67,20.35,12.49,80.1,2.21
2010-08-18,0.0,247.1,19.03,25.18,12.3,88.0,2.96
2010-08-19,0.0,251.7,22.29,28.24,16.17,85.4,2.51
2010-08-20,15.49,168.8,22.85,29.56,19.05,91.7,3.23
2010-08-21,0.0,143.2,21.84,26.62,17.27,94.7,2.27
2010-08-22,0.0,258.9,21.22,28.44,15.04,88.7,1.45
2010-08-23,0.0,288.2,20.5,27.99,12.76,83.7,1.58
2010-08-24,0.0,152.2,18.06,24.26,12.49,88.4,2.73
2010-08-25,0.0,288.9,15.31,21.45,9.15,80.4,3.42
2010-08-26,0.0,290.4,15.37,23.02,6.93,78.5,1.77
2010-08-27,0.0,276.7,20.16,27.27,12.7,77.8,3.72
2010-08-28,0.0,287.1,19.53,27.01,11.38,75.2,3.05
2010-08-29,0.0,258.4,22.34,30.47,11.05,80.5,3.33
2010-08-30,0.0,219.4,23.92,27.93,19.84,80.8,4.24
2010-08-31,56.64,76.7,22.82,25.65,19.16,92.7,3.86
2010-09-01,5.33,106.0,20.2,24.93,16.42,95.9,1.83
2010-09-02,9.4,149.4,20.43,26.62,15.65,95.3,3.08
2010-09-03,5.59,72.5,13.49,15.78,10.13,86.7,5.91
2010-09-04,0.0,263.0,11.46,17.21,6.59,76.8,5.15
2010-09-05,0.0,201.6,14.11,21.59,5.1,82.3,2.57
2010-09-06,0.25,101.9,19.37,23.24,14.08,77.0,3.74
2010-09-07,0.0,93.3,14.09,22.52,9.41,77.8,6.01
2010-09-08,0.0,258.0,11.76,17.6,7.18,82.7,3.25
2010-09-09,0.0,158.6,11.8,16.88,6.79,84.2,1.74
2010-09-10,0.0,249.4,14.93,21.39,9.02,79.1,3.93
2010-09-11,2.29,145.5,15.57,21.08,11.58,86.0,3.87
2010-09-12,0.0,263.2,17.08,26.03,9.15,72.3,3.1
2010-09-13,0.0,263.7,14.93,22.18,6.99,73.5,3.22
2010-09-14,0.0,242.8,13.86,22.5,6.2,78.5,1.81
2010-09-15,0.0,212.1,15.83,23.29,7.31,81.2,3.28
2010-09-16,0.0,95.0,13.74,17.08,6.98,88.1,3.82
2010-09-17,0.0,217.1,15.87,22.57,5.87,80.3,2.82
2010-09-18,6.6,132.8,12.79,17.67,6.26,80.8,3.3
2010-09-19,2.03,55.28,10.95,14.26,7.05,86.3,1.63
2010-09-20,0.0,93.1,15.98,21.67,11.19,86.3,3.63
2010-09-21,0.0,69.92,20.75,24.49,16.75,89.3,3.83
2010-09-22,0.0,159.3,17.47,22.76,12.82,87.2,2.92
2010-09-23,3.81,113.8,22.89,29.64,15.9,77.8,7.05
2010-09-24,1.02,123.5,15.09,20.88,10.98,77.7,7.63
2010-09-25,0.0,171.7,9.8,14.26,3.65,77.5,3.59
2010-09-26,0.0,180.7,8.15,15.25,1.61,82.9,2.29
2010-09-27,0.0,222.6,8.88,17.74,-0.42,79.6,1.34
2010-09-28,0.0,177.2,11.66,19.69,4.5,86.2,2.71
2010-09-29,0.0,222.3,15.36,23.16,5.22,77.5,3.2
2010-09-30,0.0,225.9,12.47,19.38,4.9,74.8,3.82
2010-10-01,0.25,172.9,11.57,21.8,3.13,77.3,3.34
2010-10-02,0.0,144.5,6.28,11.32,1.21,79.3,5.28
2010-10-03,0.0,224.4,4.72,12.68,-1.34,79.7,2.38
2010-10-04,0.0,221.1,5.72,15.89,-3.05,75.2,1.11
2010-10-05,0.0,214.7,8.05,18.98,-2.2,71.7,1.37
2010-10-06,0.0,198.0,12.14,22.83,0.1,72.9,3.32
2010-10-07,0.0,209.6,13.39,22.76,4.5,59.73,3.02
2010-10-08,0.0,198.4,15.69,26.3,2.99,53.71,3.41
2010-10-09,0.0,188.6,17.52,28.19,8.5,72.3,1.55
2010-10-10,0.0,186.7,16.05,27.34,7.18,70.3,1.45
2010-10-11,0.0,182.9,15.42,25.31,7.71,77.3,1.77
2010-10-12,0.0,184.4,14.84,24.46,5.74,75.2,1.98
2010-10-13,0.0,178.1,10.88,16.88,2.93,63.2,4.64
2010-10-14,0.0,135.7,10.12,18.46,1.95,55.81,3.98
2010-10-15,0.0,145.2,7.82,15.97,0.16,76.0,2.61
2010-10-16,0.0,177.5,10.26,20.75,0.82,69.42,4.24
2010-10-17,0.0,154.9,8.83,14.92,0.89,53.62,2.79
2010-10-18,0.0,129.7,7.18,13.61,-0.88,65.14,2.31
2010-10-19,0.0,163.6,6.27,14.59,-1.93,71.4,2.77
2010-10-20,0.0,143.3,9.25,20.04,2.01,62.8,5.3
2010-10-21,0.0,174.3,4.91,11.12,-3.91,65.74,4.85
2010-10-22,0.0,169.8,6.67,16.23,-4.96,60.73,3.05
2010-10-23,7.62,29.09,12.93,16.05,8.3,89.3,3.19
2010-10-24,8.64,39.14,14.25,16.37,12.17,98.2,4.48
2010-10-25,0.0,61.63,14.83,18.08,11.91,91.4,4.78
2010-10-26,23.11,56.53,11.62,18.2,7.77,82.8,11.83
2010-10-27,0.0,92.7,6.82,10.93,3.32,64.4,10.89
2010-10-28,0.0,68.92,3.51,6.21,-2.34,74.7,6.84
2010-10-29,0.0,154.3,2.53,9.02,-4.76,72.8,4.21
2010-10-30,0.0,128.0,6.62,15.97,-2.4,68.48,4.34
2010-10-31,0.0,156.4,1.18,8.3,-4.5,76.4,2.21
2010-11-01,0.0,104.9,1.3,10.4,-5.95,85.0,1.44
2010-11-02,0.0,153.3,2.1,10.33,-5.48,79.8,1.85
2010-11-03,0.0,125.4,7.49,13.62,0.44,64.19,5.06
2010-11-04,0.0,82.2,3.94,7.97,-2.8,71.3,6.78
2010-11-05,0.0,149.1,-2.14,3.71,-6.66,70.6,4.23
2010-11-06,0.0,145.2,1.11,7.97,-7.58,60.93,4.04
2010-11-07,0.0,139.6,5.68,14.07,-0.49,59.41,3.73
2010-11-08,0.0,143.7,8.11,18.53,-0.42,67.15,3.35
2010-11-09,0.0,136.8,9.3,19.38,0.69,72.5,2.76
2010-11-10,0.0,102.4,10.6,18.2,2.86,74.1,4.4
2010-11-11,0.0,80.4,8.69,12.38,3.84,78.2,3.07
2010-11-12,4.06,39.97,5.3,7.2,3.91,82.7,4.72
2010-11-13,7.62,10.69,4.57,8.37,1.35,96.5,7.42
2010-11-14,0.25,32.7,1.54,3.52,-0.03,90.8,5.71
2010-11-15,0.0,107.1,2.12,9.29,-3.19,91.5,3.06
2010-11-16,0.76,119.1,3.66,9.87,-1.15,93.4,2.06
2010-11-17,1.78,19.41,2.3,4.17,-2.2,95.1,4.02
2010-11-18,0.0,58.19,-1.15,1.15,-2.99,83.1,2.85
2010-11-19,0.25,27.2,0.47,3.78,-2.79,90.2,5.28
2010-11-20,0.0,103.0,-2.17,-0.15,-5.29,72.9,4.6
2010-11-21,0.25,9.94,6.04,11.46,-0.75,97.3,4.68
2010-11-22,4.06,26.36,6.36,14.94,-1.22,94.2,4.6
2010-11-23,0.0,126.9,-5.79,-0.96,-9.1,79.1,5.05
2010-11-24,7.87,28.17,-2.22,1.88,-8.9,93.5,5.43
2010-11-25,0.51,50.7,-3.22,1.48,-10.09,82.6,1.36
2010-11-26,0.0,120.8,-6.86,-2.0,-10.49,71.2,5.19
2010-11-27,0.0,118.8,-5.97,-0.76,-9.69,77.3,3.5
2010-11-28,0.0,103.2,-0.44,7.19,-7.78,81.1,5.26
2010-11-29,2.29,51.61,3.46,7.32,-1.15,86.2,5.88
2010-11-30,0.25,9.74,-0.71,6.47,-5.88,95.3,6.44
2010-12-01,0.0,48.64,-6.59,-4.7,-7.85,83.9,6.26
2010-12-02,0.0,103.6,-7.1,-2.33,-10.62,82.5,4.04
2010-12-03,0.0,48.97,-8.51,-6.01,-13.38,89.1,2.12
2010-12-04,0.25,70.5,-5.19,-3.32,-7.21,96.9,4.4
2010-12-05,0.0,94.8,-9.28,-5.62,-13.98,87.1,5.64
2010-12-06,0.0,75.8,-10.9,-8.05,-15.56,82.1,5.72
2010-12-07,0.0,117.0,-11.34,-8.19,-13.84,71.7,5.39
2010-12-08,0.0,113.6,-13.19,-7.07,-20.64,81.9,2.53
2010-12-09,0.0,38.21,-9.04,-2.59,-19.31,91.6,5.46
2010-12-10,0.76,100.3,-4.72,-0.76,-9.96,92.8,3.5
2010-12-11,2.54,25.14,-1.68,1.75,-4.89,98.7,6.64
2010-12-12,0.0,72.8,-9.5,-4.5,-15.43,93.3,9.3
2010-12-13,0.0,119.4,-17.9,-13.98,-22.88,82.4,4.76
2010-12-14,0.0,115.5,-20.19,-9.96,-25.39,85.7,1.6
2010-12-15,0.0,100.8,-19.34,-12.07,-26.97,87.5,1.04
2010-12-16,0.0,47.52,-10.69,-7.73,-14.04,83.1,2.75
2010-12-17,0.0,92.5,-10.81,-7.66,-13.58,75.7,4.13
2010-12-18,0.0,63.12,-11.78,-8.97,-15.56,84.9,4.02
2010-12-19,0.0,111.0,-13.3,-8.32,-20.24,87.2,1.81
2010-12-20,0.0,38.27,-9.8,-3.58,-20.77,92.7,3.08
2010-12-21,0.25,28.88,-2.65,-1.21,-7.2,102.1,0.53
2010-12-22,2.54,64.03,-5.0,-0.43,-11.81,95.6,1.35
2010-12-23,0.0,40.48,-5.25,-4.11,-6.72,94.6,0.0
2010-12-24,0.0,54.54,-5.46,-4.24,-7.27,100.2,0.0
2010-12-25,0.0,51.47,-4.08,-2.46,-7.13,96.6,0.0
2010-12-26,0.0,54.03,-7.51,-5.1,-12.79,90.0,0.0
2010-12-27,0.0,90.1,-10.01,-6.95,-15.3,91.0,2.99
2010-12-28,0.0,91.4,-9.38,-4.7,-14.18,94.3,3.77
2010-12-29,1.27,101.4,-5.13,0.69,-14.64,95.0,4.83
2010-12-30,4.32,25.97,2.01,4.24,0.1,103.1,7.08
2010-12-31,1.02,22.95,2.66,6.15,0.3,102.6,3.99
2011-01-01,0.0,81.0,-10.63,0.36,-14.31,72.0,9.92
2011-01-02,0.0,112.4,-10.37,-5.88,-14.64,73.5,5.1
2011-01-03,0.0,37.29,-4.58,-2.33,-8.45,84.7,3.5
2011-01-04,0.0,95.9,-9.01,-2.59,-15.56,81.6,4.81
2011-01-05,0.0,56.31,-10.04,-5.75,-16.87,91.1,3.26
2011-01-06,0.0,108.2,-8.75,-6.14,-11.21,76.6,5.36
2011-01-07,0.0,70.6,-11.58,-9.17,-14.18,81.0,5.82
2011-01-08,0.0,115.7,-12.4,-8.06,-15.95,76.3,6.18
2011-01-09,0.0,117.1,-12.47,-3.78,-18.86,83.5,1.75
2011-01-10,0.0,47.81,-7.38,-3.98,-13.32,91.0,2.54
2011-01-11,0.0,58.06,-6.31,-5.03,-10.49,100.0,4.02
2011-01-12,0.0,81.4,-6.5,-4.77,-9.17,90.7,5.02
2011-01-13,0.25,66.92,-9.35,-6.02,-18.93,91.2,3.04
2011-01-14,0.0,61.34,-8.54,-6.02,-9.89,90.3,2.67
2011-01-15,0.0,89.9,-9.29,-7.07,-19.13,85.0,5.73
2011-01-16,0.0,99.9,-14.78,-8.39,-20.64,81.8,1.97
2011-01-17,0.0,42.91,-5.5,-2.53,-11.53,96.4,5.58
2011-01-18,0.0,59.26,-7.37,-3.12,-15.3,87.3,5.07
2011-01-19,0.76,109.7,-13.81,-7.08,-20.7,80.6,2.32
2011-01-20,0.0,113.7,-14.61,-10.56,-20.38,76.9,4.84
2011-01-21,0.0,138.1,-21.18,-17.02,-28.76,70.2,3.41
2011-01-22,0.0,114.9,-16.71,-12.73,-22.16,80.5,4.04
2011-01-23,0.0,128.1,-19.09,-10.95,-28.43,77.7,2.09
2011-01-24,0.0,73.6,-8.23,-5.81,-12.98,94.4,4.94
2011-01-25,0.0,63.21,-5.52,-3.38,-10.24,96.0,3.03
2011-01-26,0.0,84.9,-8.09,-6.48,-10.42,89.5,3.71
2011-01-27,0.51,98.7,-7.31,-4.9,-11.22,96.7,3.89
2011-01-28,1.02,78.4,-5.05,-3.19,-8.78,93.6,3.83
2011-01-29,0.25,88.2,-3.03,-0.96,-5.23,92.1,3.21
2011-01-30,0.0,136.9,-7.7,-5.03,-12.54,80.0,1.6
2011-01-31,0.0,56.97,-9.32,-8.64,-9.76,90.1,5.68
2011-02-01,0.0,76.9,-9.97,-8.38,-11.61,93.3,9.04
2011-02-02,0.0,118.1,-11.98,-9.11,-20.77,81.4,8.38
2011-02-03,0.0,154.1,-15.57,-9.57,-24.07,67.92,5.58
2011-02-04,0.0,147.6,-11.03,-5.56,-18.13,75.5,5.17
2011-02-05,0.76,83.7,-8.18,-1.8,-16.94,89.0,1.34
2011-02-06,2.03,89.6,-4.6,-2.08,-10.7,99.0,2.57
2011-02-07,0.0,82.5,-7.25,-5.42,-13.92,91.0,3.34
2011-02-08,0.0,171.0,-16.12,-13.59,-19.92,70.1,6.08
2011-02-09,0.0,161.1,-18.89,-14.24,-24.2,66.27,4.76
2011-02-10,0.0,173.9,-20.33,-13.45,-27.63,77.6,2.96
